"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5x5"
"04/06/2019 19:42:43:245 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"30","29","1","4850","0","368.1844947054851","51","16.105828041939525","5.925574077563002"
"16","15","1","7465","0","145.62482013082482","80","25.12667592810582","2.9075492956111355"
"31","30","1","8825","0","391.4041682258442","58","54.782124193106355","18.797660510589996"
"32","31","1","7517","0","487.4359433384455","59","38.324167373073635","19.020507782382914"
"33","32","1","4643","0","598.273703519569","52","52.72634698241653","20.820891087408896"
"35","34","1","3881","0","169.318162718325","76","11.050895647119585","3.9721091794598964"
"36","35","1","4252","0","206.31243367448246","53","17.760527078554915","3.9982627609302948"
"38","37","1","3279","0","376.6728146099112","100","12.542592215950712","8.778315180470504"
"34","33","1","4639","0","323.01835998183316","100","25.712100606424602","14.124768647120344"
"37","36","1","3947","0","480.10149294623454","67","62.29506592924952","11.330312342016478"
"39","38","1","4115","0","836.2555816210363","62","16.455698851269723","7.120464961047434"
"40","39","1","3401","1","273.95037753450134","100","3.0386623652273665","2.299343763638445"
"41","40","1","3743","0","213.14581810866935","89","19.496806617632714","9.812314323840786"
"42","41","1","3905","0","660.5115851690256","100","30.24846464426805","11.150450871696204"
"43","42","1","4060","0","136.38659436646745","87","9.847228589612364","2.8291933762208026"
"44","43","1","4425","2","801.5195373327958","74","16.216720714890993","6.684185944388527"
"47","46","1","3976","0","67.84383407939383","21","4.124039007254312","1.2797422949227963"
"48","47","1","3440","0","237.88533718202837","71","19.25489521109308","8.490410720889487"
"49","48","1","3903","0","179.16821915615782","64","8.491613450444076","2.6183716918887323"
"46","45","1","4303","0","581.9464409375773","85","47.3601725598443","17.720433436464536"
"50","49","1","3736","2","27.39367315152602","60","2.1400008328582993","0.9328657795833201"
"45","44","1","29610","3","2388.0703496393453","62","120.58339002147704","68.60771816494697"
"51","50","1","4886","0","673.5915170651084","73","55.2645317843653","24.47094078810161"
"52","51","1","3898","0","451.4528016855747","52","44.46615443784237","5.471429547873248"
"53","52","1","3406","0","57.24402318125272","51","7.272292137548648","3.1525828924792805"
"54","53","1","3491","2","167.6740166492468","55","15.91844396709376","4.895868456923342"
"55","54","1","3287","0","263.8104405406606","61","20.15802385398486","12.40114729001126"
"56","55","1","3285","0","624.7755940086681","49","34.65002537029549","18.458269841834724"
"59","58","1","3249","0","246.09221139508233","43","26.5907836419462","5.7884319758713545"
"57","56","1","4435","0","257.33103094308785","75","23.9805532442741","10.77567917784337"
"58","57","1","4624","0","115.70113004879565","46","6.630305111114482","3.848739029725459"
"60","59","1","4123","0","810.5518439773462","63","52.34431581708864","19.706344768190394"
"61","60","1","4762","0","57.12251771188831","51","0.8279461935853553","0.662411266412363"
"63","62","1","3932","0","555.1863737228215","63","31.79202251479836","16.57103859757003"
"62","61","1","4213","0","112.0811057660579","71","5.098579629217382","2.320897539370254"
"64","63","1","3523","0","311.9048728753198","77","34.77133832520729","7.621182782789882"
"66","65","1","4253","3","489.5805754041055","97","28.040398105089746","18.287574816328583"
"67","66","1","3483","0","349.56274573030134","51","14.733159513542889","5.633202819231424"
"65","64","1","4975","0","699.6213821538995","53","36.719104802567905","30.686653788574095"
"68","67","1","4472","0","487.23325562616867","56","23.967562413966164","11.533896910807634"
"69","68","1","4663","0","1178.9216861295658","77","39.276484249764174","15.845210743218734"
"70","69","1","3501","0","224.05751729612695","100","9.449171605957357","5.814843725605344"
"71","70","1","4477","0","243.33437709348388","79","33.13115376858498","7.211994495974997"
"72","71","1","3665","0","902.4586622605294","79","85.76323637269164","52.71894818394964"
"74","73","1","3753","0","181.93728088820762","100","11.018720117684632","6.272441884649274"
"75","74","1","3515","0","652.8535559474271","20","6.786905557531242","2.563267775521963"
"73","72","1","7751","0","1917.4497877628773","52","135.34458944724093","83.6290319414951"
"76","75","1","4070","2","325.55692871097796","97","10.45955054454491","9.873986809637811"
"77","76","1","3622","0","317.08198902750274","32","24.031124875101995","8.447508081710467"
"78","77","1","4535","0","224.60918981100372","54","4.380406518144459","1.7604691574739333"
"79","78","1","3535","0","252.75565834876784","47","2.368492907446644","1.201505677459519"
"80","79","1","4908","0","1103.2208134076423","69","94.89931483489512","31.344880864676472"
"81","80","1","3698","2","448.93303593233844","47","17.4573714912964","2.3181024772204135"
