"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5 vertical"
"04/08/2019 01:43:59:358 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"44","43","1","4444","0","701.3375174734648","90","31.514447916146178","19.54431290247501"
"46","45","1","4301","0","385.33736254438566","96","39.91185600364377","12.237294741682716"
"47","46","1","3979","0","108.46067103096927","31","3.8107515512499344","1.8311833094545493"
"49","48","1","3902","2","112.97550899369908","98","9.426888573059099","6.305176932915098"
"50","49","1","3737","0","66.94116700378973","92","5.898551330014202","2.6722839277059305"
"48","47","1","3427","0","910.2070903313007","84","14.910806137723945","9.773978397426449"
"51","50","1","4872","0","501.8863618322158","89","50.381740956694294","14.46637801222425"
"52","51","1","3920","0","552.3869008791912","89","55.98030689006426","27.27251834506597"
"53","52","1","3412","0","377.8253196915884","80","18.60723298995152","11.95771707382719"
"54","53","1","3498","0","346.8658516008787","84","20.6199391929068","9.832727095718782"
"55","54","1","3311","0","627.4096610960003","67","49.69926476267031","20.680671015111162"
"56","55","1","3291","1","184.05622529998658","77","25.607344753007016","2.974400013398012"
"57","56","1","4428","0","546.0176793632133","67","11.714035486865553","5.474987260932669"
"58","57","1","4630","0","28.702372502296104","93","3.4955175149732893","1.1126376139958416"
"59","58","1","3265","2","397.0181629865298","44","19.842529780605265","11.256191700820118"
"60","59","1","4088","0","624.9915230327983","90","48.19211680584916","31.920804387875382"
"61","60","1","4757","0","154.126422231942","83","14.910603150639325","7.164732295881003"
"63","62","1","3957","0","743.0259619195568","68","66.6693417768414","24.908275113359096"
"62","61","1","4209","0","149.90984951850803","96","13.038440611033144","6.335229229512153"
"64","63","1","3723","0","1138.8619830374855","82","86.86625649439472","38.79563742265909"
"65","64","1","4967","0","719.454247877904","90","60.194809750389865","33.36762652230304"
"66","65","1","4264","0","277.3808787528748","100","26.599623070051766","14.163502346877891"
"68","67","1","4472","0","862.9945117968848","69","55.47939216328668","21.528077944582098"
"67","66","1","5056","2","308.93298543846555","59","30.94972746966945","12.399724249635703"
"69","68","1","4645","0","490.58591878859835","94","40.11699741099266","12.798259622560753"
"70","69","1","3500","0","67.59674913007969","100","2.374947237459899","1.4576065699397693"
"71","70","1","4476","0","180.00593249571307","92","22.177250687180116","6.7030041369704625"
"72","71","1","3667","2","840.9229155417725","100","72.76877017438132","33.330405633646315"
"73","72","1","4411","0","907.5825388633334","74","32.11928206621465","44.7135949940605"
"75","74","1","3534","0","264.3555489399813","43","18.622096829785583","8.125027643580319"
"74","73","1","3753","0","262.63545371629357","100","15.352342035735893","8.673226233159582"
"76","75","1","4067","0","907.3721101467937","100","17.72477900831643","9.805077764228725"
"77","76","1","3624","0","296.0663379431332","25","20.18699961654229","6.502312118438756"
"78","77","1","4536","0","98.30417613916055","95","12.369515010843097","4.079497379142807"
"79","78","1","3539","0","280.3287103974439","81","25.005457949763287","12.79614034722209"
"80","79","1","5340","0","1164.337945179748","100","101.2917987495086","63.701201139383535"
