"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trial.nlogo"
"horseshoe1"
"01/05/2019 13:02:31:679 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","[link-length] of fix-links"
"321","62","3274","-2.749","-17.413960883863606","0.105","0","2811.243409614933","21","67.27724466926108","79.37236416937499","[557.0473748346938]"
"320","61","20000","-19.875","-43.67694688712642","0.625","3","3715.0887950777774","125","147.00243768462676","91.01703118663747","[504.22226736623196]"
"322","63","3310","-1.435","-23.09104707491127","0.775","2","1758.7448107529929","155","132.94933751530704","83.61113323380567","[236.1963459111687]"
"323","64","8293","-7.917999999999999","-12.851315700266698","0.075","0","4997.843202753284","15","34.209707376044584","15.123449626622387","[160.31927749403138]"
"325","66","2902","-0.8520000000000003","-11.739917201597144","0.41","0","1572.3655705981664","82","63.62597728810244","45.25319472786901","[314.4731141196333]"
"324","65","20000","-19.6","-52.4887970770955","0.08","0","5332.451233949009","16","215.12094046465816","113.76703030629672","[529.5055716024967]"
"326","67","13158","-13.008","-86.63629346106056","0.43","2","5366.239128411438","86","514.3867773128331","221.89615729777233","[250.65831980732156]"
"333","74","20000","-40","-40","0","0","0","0","0","0","[]"
"327","68","20000","-17.9","-41.43514447673667","0.42","0","2874.8319093933796","84","132.757250622362","102.59419414500488","[227.78735290067272]"
"328","69","3035","-2.6350000000000002","-40.910967926374916","0.08","0","1824.6471205295807","16","280.6478184706982","102.11186079305104","[165.0893036630558]"
"329","70","3234","-0.2589999999999999","-29.89493985644386","0.795","1","1818.1612827265853","159","167.40389192803084","128.95550663640776","[56.94705529039206]"
"330","71","10710","-10.41","-23.918213333246925","0.06","0","2748.959871817615","12","101.0982968282329","33.983836504236315","[547.2079790777565]"
"335","76","20000","-18.775","-33.48646181584357","0.245","0","4487.59851151559","49","90.03365464094682","57.080963517488854","[766.7590974045163]"
"331","72","5033","-0.03300000000000036","-5.710585070179985","1","0","341.735589950481","200","36.30028934121298","20.475561360586862","[68.3437458184133]"
"332","73","20000","-19.325","-37.73572379931274","0.135","0","3308.3814661882225","27","136.21051108348547","47.89672690964188","[498.2368217443671]"
"334","75","12583","-9.783","-20.674972619864292","0.56","0","4844.584060457762","112","55.87011287523463","53.04961332340828","[951.2181661119154]"
"336","77","2647","-0.7219999999999998","-6.414530081015267","0.385","0","629.8861304755868","77","22.678019086883637","34.24728172326902","[125.97722609511736]"
"337","78","2572","2.428","1.3289271047493982","1","0","76.96333840705229","200","7.605010465803271","3.3857184867027477","[5.951955454360606]"
"338","79","3636","-0.36099999999999977","-2.302912570747429","0.655","0","169.82728065702395","131","10.563808758593995","8.855316948880294","[33.96545613140479]"
"340","81","2541","0.6590000000000003","-18.688794149701412","0.64","0","1804.1018810055223","128","118.0441839871948","75.4337575098193","[337.373760018383]"
"341","82","3086","-1.361","-44.41320972115344","0.345","0","3462.7476761146067","69","237.9528813645239","192.56921584701055","[21.09500304413172]"
"339","80","5200","-0.20000000000000018","-2.6828286911782406","1","0","201.46038618723307","200","15.45420266538843","9.374084246393977","[34.836848913099374]"
"342","83","8126","-8.126","-8.126","0","0","4862.79991638287","0","0","0","[251.05020315446984]"
"343","84","12658","-10.308","-36.224118358828385","0.47","0","2954.593032039945","94","110.46033625356621","148.70084733471765","[179.6166846630683]"
"344","85","2625","-3.45","-18.563974265451417","0.035","1","1425.1375256261044","7","103.84116859494755","47.29857405956662","[117.16586770192808]"
"350","91","20000","-19.525","-21.35441707701244","0.095","0","5588.853251950477","19","15.549189441102389","2.744981329022012","[1117.7706503900954]"
"345","86","2783","-0.508","-10.707813340618245","0.455","0","2478.7083547423854","91","60.08070168596584","41.91743172021659","[493.1292313844788]"
"346","87","5772","-5.672000000000001","-22.31298921804407","0.02","0","1795.4563304089309","4","115.89133352282607","50.51855865761461","[60.46928169497806]"
"347","88","4703","0.1719999999999997","-4.3120091147609925","0.975","0","393.9890998656029","195","26.55207478586382","18.288016361746084","[78.79781997312058]"
"348","89","2616","-0.9410000000000001","-6.8795517238244335","0.335","0","1283.307374248387","67","30.626816028613835","28.758701209630498","[256.6614748496774]"
"349","90","11458","-9.933","-27.308731800500617","0.305","0","4673.931606298115","61","83.383526316139","90.37379168886717","[930.849521290913]"
"351","92","20000","-15.850000000000001","-50.02115772429871","0.83","0","2304.12247807527","166","234.75309773684415","106.95847950614308","[255.95240193400093]"
"352","93","3380","-0.6549999999999998","-5.541769404285128","0.745","1","484.31924202413876","149","26.154852023979338","22.712842018871942","[96.76843076970921]"
"353","94","3437","-2.387","-3.887305138256741","0.61","2","95.93883072056119","122","9.927083756804732","5.075967625762672","[19.18776614411224]"
"354","95","6549","-4.899","-22.511369781203477","0.33","0","1358.4943161628298","66","124.25976608136102","51.863931730673734","[253.1734437832621]"
"355","96","4431","-1.7809999999999997","-12.849954434150177","0.93","2","725.3572312850349","186","65.23750269456336","45.45204164693841","[65.14146444298311]"
"359","100","20000","-19.175","-41.32672427940672","0.165","0","3693.495641475706","33","124.01299677638843","97.50424601767877","[534.6452028244097]"
"357","98","4251","-3.3510000000000004","-65.07888219057172","0.18","0","4220.11109266618","36","498.85473566013775","118.42408624557952","[150.26685380004233]"
"356","97","3393","0.40700000000000003","-17.03404864743766","0.76","0","1343.741377410645","152","102.52416059019357","71.8863258841831","[246.20950015426735]"
"360","101","2933","1.0920000000000005","-15.466815796446634","0.805","0","1358.3219635606374","161","91.65327786473466","73.9348800997317","[118.93987324185359]"
"358","99","20000","-16.775","-53.07984430475266","0.645","0","3150.085225912916","129","278.33400939491327","84.71443365261347","[384.375368281821]"
"361","102","2504","-2.229","-71.19323365903966","0.055","0","3137.179565064598","11","521.5320722236465","168.11026436674987","[27.96701369955464]"
"362","103","10365","-6.115","-12.418498147333821","0.85","0","789.1439255947969","170","28.971529215058634","34.06345225827955","[100.33139173948277]"
"364","105","3825","0.22500000000000053","-16.524984816245905","0.81","0","1345.060051951736","162","121.02568732354213","46.47416083891693","[233.78646357607843]"
"365","106","3236","-3.911","-24.744569655811702","0.065","1","1486.2325369085734","13","116.94099273455961","91.39470382355738","[24.740735018267955]"
"366","107","20000","-15.35","-44.58610120007045","0.93","0","4812.15342776118","186","196.15173678649785","96.20927521420666","[900.5712047030946]"
"367","108","9864","-9.489","-32.21201438074486","0.075","0","5585.554951673553","15","174.70271581579792","52.527427991650676","[1010.6009636252252]"
"363","104","7674","-4.674","-15.797660343730463","0.6","0","1200.990967259542","120","60.57295533906906","50.66364809823557","[160.91605152570273]"
"368","109","2297","0.5279999999999996","-5.659925848990239","0.565","0","3227.5760206767754","113","37.75201573068091","24.12724275922147","[627.7238264643163]"
"369","110","3321","-1.9460000000000002","-16.481910971660025","0.275","0","1755.6531233030018","55","107.71219695161454","37.64691276498568","[246.32044684204146]"
"372","113","20000","-19.775","-25.60479479624352","0.045","0","4318.909292517763","9","40.58987733852186","17.70807062391335","[820.2701967964903]"
"370","111","6101","-1.226","-8.121891693643235","0.975","0","483.0425929099294","195","43.87116615876679","25.08775077766552","[19.155165161854594]"
"371","112","7783","-14.683","-28.51973092089183","0.22","8","876.2858802416833","44","101.41699189572992","36.95031731318839","[175.25717604833667]"
"374","115","20000","-16.85","-33.413685396824874","0.63","0","3993.427266148591","126","75.34149022681189","90.29536374143687","[500.17864641797144]"
"375","116","20000","-19.45","-21.347574681168343","0.11","0","3567.914863082816","22","9.399882575573855","9.57586423610959","[458.5287325436497]"
"373","114","2339","-2.8890000000000002","-9.939518291974998","0.09","1","1262.8537151271573","18","31.74188949176685","38.76329342798313","[150.4204993351839]"
"376","117","3014","-1.0139999999999998","-48.87683611155831","0.4","0","2757.9417553911544","80","269.67140842636496","208.95695268921807","[250.45806080971667]"
"377","118","2332","-3.1319999999999997","-5.716012573993552","0.24","2","172.7792005087391","48","20.024031802985508","5.816093936950002","[34.55584010174782]"
"379","120","6881","-5.431","-11.209510654350119","0.29","0","706.3660670106577","58","39.545302397275854","18.239804146225328","[141.27321340213155]"
"378","119","20000","-17.325","-56.012947354516214","0.535","0","4196.082546867445","107","212.6616105308291","174.21786301433312","[629.8975078681867]"
"380","121","3855","-0.8300000000000001","-15.038791389285398","0.605","0","2475.939692391677","121","78.67816653051602","63.4097473623379","[156.69391448895158]"
"381","122","20000","-19.025","-43.446341283390744","0.195","0","3686.942621579967","39","133.24681003134006","110.96660280256742","[735.9174129503099]"
"382","123","7870","-5.5200000000000005","-20.976373229033307","0.47","0","3365.510444403681","94","111.35835554198492","43.205376748348165","[430.53080153302625]"
"383","124","4404","-3.529","-10.879501347248173","0.175","0","2085.640592100256","35","47.363734068775216","26.141279403706513","[417.1180802858278]"
"384","125","2880","1.87","0.3231483386543066","0.95","0","236.2060529293707","190","9.266068311956762","6.202448301500177","[47.24121058587414]"
"385","126","2316","-0.6159999999999997","-11.239937352297455","0.54","1","3120.0465145177677","108","58.652653163462446","47.586720359512114","[624.0093029035536]"
"389","1","20000","-18.9","-38.172204987664244","0.22","0","3594.4251636607664","44","119.33323398139349","73.388815895249","[718.6853170480783]"
"386","127","4029","0.32099999999999973","-7.980818906220808","0.87","0","1266.992454114894","174","46.3838208801815","36.63436818202658","[253.39801763903648]"
"387","128","3976","-1.3009999999999997","-9.75822782094284","0.535","0","1482.2382795807766","107","44.55111874171235","40.02115946771607","[296.4476559161553]"
"388","0","4156","0.7190000000000003","-8.413424917243475","0.975","0","922.1142866741725","195","50.876587756727055","40.44766141570767","[68.17299940033458]"
"396","8","20000","-15.125","-22.33466128357321","0.975","0","5017.497419631825","195","43.694579564693804","28.402033271038288","[1003.3116942270797]"
"390","2","2651","1.0740000000000003","1.0301368563365272","0.745","0","4.393004589351321","149","0.2983948208597782","0.14023661577495192","[0.8786009178702642]"
"391","3","2338","2.0620000000000003","-1.5447663137015244","0.88","0","416.85746829156307","176","21.88126118835364","14.186401948661588","[83.37149365831262]"
"392","4","4837","-0.3119999999999994","-10.104727143891813","0.905","0","1288.5971529874778","181","55.37896445203537","42.548306986882714","[164.12117301572096]"
"393","5","7221","-7.071","-37.842396241415884","0.03","0","2419.069847944135","6","191.2097974848548","116.50416492930407","[481.632884219874]"
"394","6","10440","-9.59","-75.32806354319212","0.17","0","4941.123585986331","34","286.15178156230047","371.2288538696207","[251.1014461788528]"
"395","7","2784","-2.784","-2.784","0","0","2635.4885515011147","0","0","0","[250.72429211722852]"
"397","9","11218","-9.968","-24.302111501967552","0.25","0","1726.2455062276358","50","86.55911273079722","56.78200228887828","[125.69804081707825]"
"398","10","2260","-0.0349999999999997","-19.255272133249512","0.445","0","1180.5104873382238","89","126.36567834566749","65.83704298682754","[28.39085857218307]"
"399","11","2176","0.07399999999999984","-16.625223815179105","0.45","0","1861.773643106259","90","108.79696555711728","58.19527259467369","[166.3300581755306]"
"401","13","5871","-5.071000000000001","-21.937351268818936","0.16","0","2739.511266108829","32","98.52362717502571","70.13988551316362","[250.15198240107281]"
"402","14","3604","-1.929","-29.912981008150158","0.335","0","3855.7461023604897","67","160.5979240673738","119.2418860141277","[217.61660705706046]"
"404","16","6140","-2.34","-17.841587994037535","0.76","0","2345.916036105556","152","96.02561073305884","58.9902692073165","[466.74517162452787]"
"403","15","20000","-18.65","-35.14816167619291","0.27","0","4492.293100396332","54","99.92708514901868","65.05453161291047","[115.41150005371378]"
"400","12","12221","-7.421","-60.44172521457053","0.96","0","5588.731944651814","192","295.5211971977327","234.68605494797242","[890.4905722046988]"
"405","17","20000","-19.25","-49.52132875293698","0.15","0","5545.500780535022","30","201.4049402122252","101.30834731714455","[1109.099541180292]"
"406","18","2664","0.6110000000000002","-16.236800964766427","0.655","0","1252.157498847612","131","107.22689345059854","61.251116197065755","[33.00746663275516]"
"407","19","2163","-1.5879999999999996","-16.091653829306136","0.115","0","744.7251593337695","23","101.5415961724975","43.49494212056382","[77.35037828960316]"
"408","20","11775","-8.275","-12.395658580563861","0.7","0","5589.648277917381","140","31.598049846028225","9.608535959610391","[909.8779295344717]"
"409","21","6076","-5.225999999999999","-25.53989157647106","0.17","0","3098.579802072997","34","123.38341992721267","79.755495837498","[138.7362762663543]"
"411","23","3252","-2.4269999999999996","-33.01068142857183","0.165","0","2507.961292611281","33","217.556246226506","88.28056805921231","[478.52509149159795]"
"410","22","2770","0.6300000000000003","-37.02351004554327","0.68","0","2741.793858307231","136","175.7091408829315","200.8259595725012","[254.4200008241437]"
"412","24","11111","-9.736","-28.08281916094465","0.275","0","3732.48686028027","55","132.5968163265716","50.871375282874844","[182.23992579577447]"
"413","25","20000","-16.825","-32.312744490132275","0.635","0","2986.437201139602","127","70.36760909620651","84.50983580511614","[505.65599266887534]"
"414","26","2827","0.698","-3.1713885267355613","0.705","0","371.5459489941265","141","21.9183045479486","16.775580719407003","[41.50117177243769]"
"415","27","2200","-1.5750000000000002","-10.671919580966332","0.125","0","770.7130788120953","25","84.31095568214948","6.658240127513853","[68.85893133058607]"
"417","29","3749","-1.524","-17.39239939471015","0.445","0","1498.0885893875375","89","97.52967738991588","61.154316557185616","[131.4266470730654]"
"419","31","2989","-2.139","-19.495729101130443","0.17","0","1264.9084598309075","34","163.86088957194264","9.706401439361755","[18.224530761958835]"
"418","30","2675","-2.0749999999999997","-8.891348637464057","0.52","2","4126.51220697837","104","39.44953765579075","28.713948718849842","[825.302441395674]"
"416","28","4025","-1.0500000000000007","-20.20004157445","0.595","0","1435.446504292603","119","109.49736343129376","82.00305231320625","[256.5876447689408]"
"420","32","4416","-0.5660000000000003","-11.959631963887796","0.77","0","831.3580690879354","154","71.3420624012952","42.59425723758276","[132.00337870025248]"
"421","33","3542","-2.242","-6.780788435579988","0.26","0","500.77446842240164","52","24.596202397074272","20.791681958725604","[27.416926139739353]"
"422","34","2242","-0.2669999999999999","-4.140878552329319","0.395","0","429.61821384246866","79","24.795841942008796","13.942943581284387","[55.72050360507059]"
"423","35","2441","1.8340000000000005","-6.965600065678047","0.855","0","756.2425411678458","171","47.82957014510718","40.16643051167328","[141.407359425672]"
"425","37","20000","-16.725","-47.91811596411327","0.655","0","3166.9809056865915","131","161.1095934900408","150.8215661510918","[520.3830551707439]"
"424","36","11582","-10.957","-29.715334457973885","0.125","0","4794.770473102738","25","138.27143874843506","49.31190583130374","[433.08406830584704]"
"426","38","2486","-0.8360000000000001","-9.781238499509852","0.33","0","2325.958116907309","66","43.76793531817733","45.68444967692118","[465.1916233814618]"
"428","40","3503","-1.4280000000000004","-3.519586360812625","0.415","0","226.2370281113366","83","14.133742125060943","6.782121483065303","[45.24740562226732]"
"427","39","18287","-15.687","-50.81024451822373","0.52","0","3854.9439211505396","104","206.15563355990804","145.07681162232922","[37.53768416134232]"
"430","42","2822","-1.972","-4.411872196197905","0.17","0","269.81701572775216","34","17.114479504602127","7.284242457376922","[28.751295714546398]"
"431","43","2476","-0.0259999999999998","-14.138339372929533","0.49","0","1812.789906855461","98","80.05887909403732","61.06451463525798","[362.5579813710922]"
"429","41","4188","0.7620000000000005","-4.555795719626311","0.99","0","502.36212517858286","198","36.63332637984371","16.54463081641939","[98.69670596335584]"
"432","44","9733","-8.508000000000001","-25.747407013806217","0.245","0","4107.5950586982335","49","114.33280712004618","58.06126301801602","[168.41703137690638]"
"433","45","20000","-16.375","-33.398129638816584","0.725","0","3332.6834731377458","145","91.27385211457248","78.95744427359338","[535.1440461653899]"
"434","46","7587","-7.061999999999999","-20.009604289131147","0.105","0","3497.5491268514206","21","71.16119098149998","58.31485190981148","[158.1328299261731]"
"435","47","3440","-1.54","-19.06856588184354","0.38","0","2947.5900977471756","76","99.49695944943936","75.78869936899602","[318.3519389031604]"
"436","48","4514","-0.2890000000000006","-5.338819179493","0.845","0","388.23055832365696","169","24.521637167316435","25.976554627613552","[75.06167373386523]"
"438","50","3437","-1.612","-3.751858227023945","0.565","1","355.3100560529898","113","10.540493792421968","10.858088477817477","[71.06201121059796]"
"437","49","10893","-5.918000000000001","-8.757582025818031","0.995","0","5062.955419496012","199","16.1133924212876","12.282427836892719","[1012.5910838992024]"
"444","56","20000","-18.775","-65.2808799518638","0.245","0","4383.734061704515","49","279.40818344022887","185.65061607840917","[796.1690162972617]"
"439","51","2472","0.9280000000000004","-2.9074079915261737","0.68","0","223.80872856679605","136","27.395761897509015","10.958318017752717","[20.342620877883583]"
"440","52","11391","-9.991","-28.823180131935903","0.28","0","3491.8920079657864","56","96.34701066767828","91.97479065168075","[527.9588786274629]"
"442","54","2974","0.4009999999999998","-17.39469527169965","0.675","0","927.5382108253167","135","110.67043867512841","67.28651404186807","[42.81999336384946]"
"441","53","10316","-6.891","-26.706244733624075","0.685","0","3290.389120733717","137","112.9861917926496","85.16625554359119","[157.57787055812122]"
"443","55","13916","-11.816","-26.56403159164062","0.42","0","5589.337750036866","84","69.83317426721774","77.6471416491885","[1013.3686290077674]"
"446","58","2533","-2.383","-3.5270100052845","0.03","0","2207.4047821068048","6","6.0110554320469305","5.429044620798069","[247.5325875305461]"
"445","57","4177","-0.10200000000000031","-8.078577020264866","0.815","0","1589.3864265660093","163","45.23678760337337","34.52898259927528","[317.87728531320187]"
"448","60","4714","-4.539000000000001","-7.425107270017981","0.035","0","2712.263971442312","7","21.26288873935638","7.598183960823422","[542.4527942884624]"
"447","59","20000","-15.6","-29.4575167354731","0.88","0","2510.496321453589","176","78.05738321037073","60.51778414436027","[502.0992642907179]"
"449","61","20000","-18.475","-25.251563901977","0.305","0","3333.4582830242325","61","36.814094527992445","30.951544491777522","[407.31525020974993]"
"455","67","20000","-18.8","-27.3105725648178","0.24","0","5589.480255536973","48","72.50726409264308","12.598461555534913","[665.4527066353158]"
"450","62","3268","-1.2679999999999998","-15.174913958888805","0.4","0","1408.32205715421","80","92.66114144459166","46.40799814429637","[54.858803856375125]"
"451","63","20000","-17.275","-57.0928308409655","0.545","0","5589.188554477885","109","189.16536291327714","209.012945496378","[414.8797074929734]"
"452","64","3957","-1.6070000000000002","-24.73003741925765","0.47","0","2385.7420251272347","94","136.54125529776033","94.68911889481608","[249.07350829326722]"
"454","66","20000","-18.275","-36.34452498394283","0.345","0","2656.1144154902377","69","124.14564928234535","56.54960055708301","[530.4260920043935]"
"453","65","3546","-3.096","-4.659705006507367","0.09","0","3670.2918075296816","18","10.467663416024692","5.1693866490489775","[725.9717405016431]"
"462","74","20000","-40","-40","0","0","0","0","0","0","[]"
"456","68","20000","-16.925","-28.261796414499177","0.615","0","5496.4383141254875","123","65.55580092607926","47.81216321891248","[1023.1297229503328]"
"457","69","3064","-2.564","-10.150607598189545","0.1","0","1383.7949108983994","20","46.11453752954962","29.751538452345823","[276.7589821796799]"
"458","70","3221","1.1289999999999996","-7.627863195828622","0.87","0","1300.0057849477666","174","52.28415030437615","35.284481653910085","[259.99733763688397]"
"464","76","20000","-19.25","-39.1802987899342","0.15","0","4707.5795231069715","30","155.05153669246616","44.25145120687582","[643.4005296091685]"
"459","71","10439","-9.589","-23.13605873005419","0.17","0","924.3697018400889","34","84.6483622412","50.8222250593419","[179.01564053307447]"
"461","73","2197","-0.29700000000000015","-13.821673651913684","0.38","0","1404.295441465355","76","69.3308646526293","65.91587186650752","[3.8105255970171044]"
"460","72","5073","-0.0730000000000004","-3.563423992253404","1","0","1590.1275805479995","200","24.364424192764645","10.539815729769398","[318.0255161095999]"
"463","75","14181","-11.931","-27.440037522835212","0.45","0","2247.218731173183","90","97.93413935541248","57.15623587293964","[242.22936167315297]"
"465","77","2627","0.3730000000000002","-0.6860888300581616","0.6","0","71.40455003187051","120","7.150975644100586","3.4399126564810327","[10.433598932850032]"
"466","78","2558","2.442","-0.6320604985083689","1","0","299.2504361249207","200","14.941985775586616","15.798619209497073","[59.850087224984144]"
"472","84","20000","-18.775","-37.4382851946427","0.245","0","2819.439860793067","49","114.61498205512663","72.01786989130032","[529.6211353437444]"
"467","79","3623","-1.6230000000000002","-3.5054370136163193","0.4","0","296.70490529029087","80","7.806137901083957","11.018232235079227","[59.340981058058176]"
"469","81","5249","-3.4239999999999995","-11.635131438482137","0.365","0","5015.6968606461505","73","50.46250335560863","31.648811029212776","[903.5284610227914]"
"470","82","20000","-17.55","-51.745105309428","0.49","0","3257.606786827143","98","211.06208351223094","130.8889695820491","[499.8046792313716]"
"471","83","20000","-18.975","-43.57601806918514","0.205","0","4169.0561717176015","41","173.43916650067086","72.57101419118058","[833.8112343435203]"
"468","80","5182","-0.18200000000000038","-1.5306129088901954","1","0","139.28375742562918","200","6.913716918500519","6.572412170401427","[27.856751485125834]"
"473","85","2598","-2.4979999999999998","-12.04127517465246","0.02","0","1468.6035265779785","4","45.18583737188198","50.24691437464262","[293.6714056439738]"
"480","92","20000","-17.475","-21.51884890671333","0.505","0","5589.4413142646445","101","29.059845454908363","11.378643612224902","[1117.8858856257307]"
"474","86","2826","0.6239999999999997","-7.077281304347618","0.69","0","1413.4103957174636","138","42.71327659385345","34.29953644962273","[282.68207914349273]"
"475","87","5793","-5.643","-16.444345672500702","0.03","0","926.8166754845902","6","57.32663084971069","50.68682587529632","[38.48621398836615]"
"476","88","4738","0.26199999999999957","-4.795005703683348","1","0","441.65822399388736","200","30.667009857154493","19.903047179678975","[78.5220948686109]"
"477","89","5926","-4.401","-15.26225713522965","0.305","0","2361.7435571809538","61","65.88295207492862","42.72961927736786","[245.2042441727238]"
"478","90","2246","-2.3209999999999997","-9.467412181836458","0.385","2","1288.7667136318764","77","41.169311372045236","30.294810446319353","[257.6489200334022]"
"479","91","6512","-6.512","-6.512","0","0","4534.703787726032","0","0","0","[224.0222634211527]"
"481","93","3376","-1.851","-8.022356473360997","0.505","1","1522.8795803256835","101","28.168417402712475","33.545147330897485","[304.5759160651367]"
"483","95","5964","-5.689","-13.867171269867525","0.255","1","2127.4201341298585","51","45.97732481143745","35.80438788723781","[424.5242249038835]"
"482","94","3448","-0.7729999999999997","-1.9196532781683704","0.535","0","107.94165512415256","107","6.07517401829863","5.391358763385075","[21.588331024830513]"
"484","96","4455","-0.08000000000000007","-3.016662981558115","0.875","0","437.90749917112896","175","13.123445101193044","16.243184714388093","[36.58500876078986]"
"486","98","20000","-18.925","-32.862305573899874","0.215","0","5588.8425072647215","43","65.53940152593619","73.83365421306256","[879.2028363879313]"
"485","97","20000","-16.85","-30.074561701047088","0.63","0","5588.622528281784","126","83.42720345011439","48.818413560356525","[1050.4434526616947]"
"488","100","20000","-19.95","-21.876613007784144","0.01","0","4047.30789415298","2","19.26613007784143","0","[704.0799784375711]"
"487","99","20000","-15.425","-32.619769885670394","0.915","0","3231.5780583849887","183","126.93205035461615","45.01564850208773","[591.2405946443075]"
"489","101","2930","1.645","-4.129191757538441","0.915","0","1122.1043881470978","183","29.663656171663252","28.078261403721157","[224.42087762941958]"
"490","102","2543","-2.093","-11.951934713145437","0.09","0","1270.527710407994","18","50.66567229647658","47.92367483497778","[242.68520223623327]"
"491","103","10300","-6.425000000000001","-17.618186718686722","0.775","0","959.3208080152381","155","52.74472336489397","59.18714382197328","[176.165594359218]"
"493","105","3979","-1.9539999999999997","-57.953371069880404","0.405","0","3108.9660294362784","81","327.19858750281276","232.79512319599135","[328.27160815599916]"
"494","106","9225","-8.6","-33.42060595796068","0.125","0","5101.0753144072","25","159.20983553524349","88.99622404436332","[751.5347112292671]"
"495","107","6476","-2.4259999999999993","-12.645872339692072","0.81","0","3304.934890006759","162","64.82832785294619","37.37039554397461","[155.33098626046495]"
"496","108","8267","-7.5169999999999995","-42.56497570452099","0.15","0","2524.808571996663","30","207.51256036872982","142.96719667648006","[447.8466930711549]"
"497","109","2229","-1.479","-51.73754863003761","0.15","0","2991.10306336541","30","232.75687044635364","269.82861585402253","[213.98064115751683]"
"498","110","3360","-2.91","-21.049757899030972","0.09","0","999.8054601085657","18","121.40196458261964","59.99561440769011","[182.63857665111303]"
"492","104","7803","-5.952999999999999","-16.322887060915626","0.37","0","1236.443416097936","74","50.66359325259261","53.035277356563654","[247.28868321958723]"
"499","111","6067","-4.817","-42.61906327375641","0.25","0","2959.814321499988","50","136.6835327189721","241.33710001859197","[170.75540314830528]"
"500","112","7797","-7.146999999999999","-20.838999691597078","0.13","0","923.8696058913712","26","90.51925254338222","46.400744372588576","[131.7803812750779]"
"505","117","20000","-18.775","-106.7279451184024","0.245","0","5132.620243284484","49","464.957099641135","414.5723515428891","[1026.5240486568969]"
"502","114","2332","-2.1319999999999997","-13.938440646402432","0.24","1","2961.80021071017","48","77.31596201985883","40.74844444416547","[586.3538114747244]"
"501","113","20000","-19.25","-33.862256163127405","0.15","0","4284.009181369392","30","78.50663426443909","67.61592736683492","[843.1106628697657]"
"504","116","12776","-10.850999999999999","-75.90814343518412","0.385","0","3151.371159817352","77","492.00428125482904","158.5671530970119","[252.5146109817167]"
"506","118","2327","-1.1769999999999998","-4.5239990242414345","0.23","0","340.0096423906557","46","21.82840101728857","11.64158922512577","[68.00192847813113]"
"503","115","20000","-18.175","-86.67309021053458","0.365","0","3897.0188875333592","73","444.9903965494275","239.9905055559184","[490.3626345727063]"
"511","123","20000","-19.625","-24.239993694903674","0.075","0","4767.834953684574","15","26.519916966886267","19.63001998215049","[949.5930354199522]"
"507","119","4635","-0.8849999999999998","-11.638753724081196","0.75","0","788.4465803233384","150","58.00866962573227","49.52886761507972","[112.60147552087331]"
"508","120","6881","-6.106","-12.372361703343174","0.155","0","679.6885404612331","31","40.41174560868628","22.251871424745463","[113.49529207387411]"
"509","121","2280","2.695","-6.494238708005868","0.995","0","853.883240404152","199","56.56560513270836","35.32678194735035","[170.7766480808304]"
"510","122","3112","-2.837","-41.38783217343132","0.055","0","1995.1115931927504","11","208.61345694610839","176.89486478820479","[241.80414041247687]"
"517","0","20000","-18.775","-36.97775809212365","0.245","0","5589.288668100257","49","112.33908781305527","69.68849310818122","[1117.795245608615]"
"512","124","4658","-3.833","-40.85005010920107","0.165","0","2626.3871670981434","33","189.3191051933051","180.85139589870562","[222.28016932623925]"
"513","125","2888","1.4370000000000003","-3.840383857307529","0.865","0","1253.4275522762282","173","18.946219961690193","33.82761861138509","[250.68551045524566]"
"514","126","2316","-0.891","-46.34024558265424","0.285","0","2539.857587352237","57","260.99806623128353","193.49438959525884","[123.48764821844006]"
"516","128","3986","-2.636","-39.81613772300239","0.27","0","1916.2857121748648","54","215.15038777298025","156.6509894570437","[61.19629727854706]"
"515","127","3997","0.5529999999999999","-3.565557407021225","0.91","0","544.6673021648517","182","20.37403819656619","20.811535873646047","[108.93346043297032]"
"518","1","5341","-3.016","-35.759618279272","0.465","0","2453.83550999454","93","175.8931705917164","151.54301220100353","[62.18058488359582]"
"519","2","2651","0.8740000000000001","0.7409234493620207","0.705","0","9.221397810145803","141","0.7828310821056208","0.5479344242741734","[1.4520492953375737]"
"520","3","2360","1.0150000000000001","-5.680244648811991","0.675","0","953.5953938730485","135","37.94398989453299","29.008456593586917","[190.7190787746097]"
"521","4","5791","-5.341","-10.085204347310938","0.09","0","5218.738730958948","18","32.6300095899591","14.812033883150272","[133.67258566848082]"
"522","5","4224","-4.099","-21.168497359955893","0.025","0","4014.277613258498","5","123.83597029170974","46.8590033078492","[802.8555226516996]"
"524","7","7913","-7.913","-7.913","0","0","4257.670133983919","0","0","0","[20.37069300006051]"
"523","6","2159","0.6660000000000004","-6.739995814919231","0.965","2","1787.0081971606703","193","43.183037442403496","30.87692070678882","[354.0777191026204]"
"525","8","13033","-10.732999999999999","-27.68185028329262","0.46","0","2196.319099016113","92","98.95427058846352","70.5342322444627","[251.74103391731074]"
"526","9","11435","-9.51","-30.074798166097338","0.385","0","2391.926655973153","77","164.51420689682647","41.13377476414691","[228.1872334090666]"
