242.16431154950737,512.5580949362469,120.6386480614306
172.44871069503276,279.5112886743168,27.620616111843603
185.21743516875904,457.93871600404736,15.050567179359222
233.52392904253054,478.19139533322607,123.25130041155406
233.52392904253054,486.2621024039331,123.25130041155406
257.0091236237711,790.3574395235469,145.14334508083698
189.96332249190948,164.3656670716982,10.038669792313314
194.80482983843532,100.07154752421009,5.19566281198385
276.87120829879404,608.9945621091858,115.8619124294726
212.41459263787783,416.6486389690285,131.98750673404535
261.7639253148193,573.3757932789241,116.6392281997486
221.81894027848364,691.8213130848704,125.6295328547109
194.58635738587319,124.17159729940714,5.4137942832168235
187.14430599177007,197.0604128363218,12.8574407214371
230.90858932549892,718.5891974445003,130.00379137435604
185.21743516875904,449.86800893334026,15.050567179359222
189.96332249190948,172.43637414240524,10.038669792313314
172.72816344056994,368.21800425394395,27.33688083529749
280.4968734689739,868.513647986227,160.62480711117016
230.90858932549892,710.5184903737932,130.00379137435604
171.69803170825745,319.7938718267153,28.364657732718424
194.94136603409052,483.6967038538041,6.6870793946067275
283.9046515780885,674.8678454706778,115.95999911421568
181.37338132883562,221.79492287400785,18.641087530061633
218.33936971766653,466.52542673663595,129.25522859305852
181.37338132883562,229.8656299447149,18.641087530061633
283.9046515780885,666.7971383999708,115.95999911421568
189.96332249190948,180.50708121311234,10.038669792313314
264.27042625996125,824.414400162455,149.74646330252844
289.49279416429164,854.6711034543388,167.25401600155382
