"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"lone killer uuv centered"
"04/10/2019 01:09:41:826 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","kill-made","end-reached"
"497","109","8","1927","0","35.36372130680273","0","2.4889396850399232","1.8076713123058827","false","false"
"499","111","8","388","0","18.989944066579994","0","3.116730654309058","0.628201709680476","false","false"
"502","114","8","849","0","48.31828984559715","0","5.623162524411256","2.611487242717155","false","false"
"500","112","8","1993","0","197.7002989914909","0","10.170447654430044","7.143149110386695","false","false"
"503","115","8","1725","0","210.6905505192937","0","24.065089997920218","13.048293624107703","false","false"
"506","118","8","862","0","31.69290975634681","0","4.240067791711499","1.6010513240620763","false","false"
"505","117","8","2643","0","165.08712451312132","0","9.815607812545236","6.232908068170935","false","false"
"507","119","8","2821","0","210.82357680788937","0","21.550259326521076","11.299937376171144","false","false"
"501","113","8","1655","0","376.35321824038925","0","19.479934605011014","20.65464237564864","false","false"
"479","91","8","3387","0","764.4220423534134","100","23.201769984939357","19.189205694951013","false","true"
"508","120","8","2441","0","112.96345966082698","0","13.051879849904491","8.701981145505135","false","false"
"504","116","8","2270","0","40.321003334819196","0","7.543723806195781","0.02760903729957114","false","false"
"386","127","5","30000","8","1804.3950230233997","100","23.224620624151665","24.158915548476493","false","false"
"513","125","8","1561","0","416.4547079971785","0","43.70637664520295","26.343423750491162","false","false"
"517","0","22","200","0","18.327568614882303","0","0","0","false","false"
"518","1","22","299","0","10.964768453564513","0","0","0","false","false"
"519","2","22","311","0","15.780436824435867","0","2.063380015386385","0.7852916653287343","false","false"
"514","126","8","3442","0","578.2382541360693","0","26.370542613877205","27.614923387193","false","false"
"520","3","22","319","0","9.892247829547804","0","1.638946148517371","0.1638676590279636","false","false"
"515","127","8","3454","2","391.9597994814257","0","21.230977695997264","25.373621007554277","false","false"
"509","121","8","5767","0","1223.4793220537272","100","33.40420239612027","27.93706303889307","false","true"
"521","4","22","379","0","16.907079589547124","0","0","0","false","false"
"523","6","22","548","0","0.7533263812373591","0","0.10311292516749092","0.015637092565246855","false","false"
"526","9","22","433","0","74.61836276165633","0","8.112249544881859","3.876173247718151","false","false"
"510","122","8","5347","0","1465.3128863618952","100","29.007929888823714","25.948691836354474","false","true"
"524","7","22","477","0","24.22751761463795","0","2.0908435322514345","1.2745029003678245","false","false"
"522","5","22","265","0","72.25588341764161","0","10.456042165569084","1.9454390497807388","false","false"
"512","124","8","6217","0","217.22217932628473","100","16.95966914427878","8.244429717799157","false","true"
"525","8","22","2218","0","205.2271186856256","0","36.848575206344044","0.6151091107473069","false","false"
"511","123","8","4028","0","60.378629780930936","0","5.49699963390976","3.7226767322932806","false","false"
"527","10","22","2170","0","165.38425950420188","0","29.86761794506783","1.2141581909930366","false","false"
"531","14","22","415","0","6.910903170283903","0","0.807527226886559","0.26026202909684265","false","false"
"530","13","22","1075","0","289.5304706098168","0","32.035295418152614","15.685217346634117","false","false"
"534","17","22","1136","0","32.234378042006114","0","1.9147164883143457","1.3042527342100114","false","false"
"529","12","22","1343","0","175.65254745534432","0","22.081513291813827","11.060446603805449","false","false"
"528","11","22","2327","0","170.50335105032826","0","12.462395338946948","8.197401402659368","false","false"
"533","16","22","2271","0","70.96163365649653","0","4.425781761417685","3.9847959824199077","false","false"
"536","19","22","1701","0","75.85575730510851","0","4.671579999868182","5.7226582791392335","false","false"
"535","18","22","1624","0","78.30558986672617","0","4.45939749483986","4.1551929494839985","false","false"
"541","24","22","368","0","3.597748902460611","0","0.5394712306024239","0.19792780904197885","false","false"
"537","20","22","1354","0","8.132878884395108","0","0.8862179174329523","0.4022381959379568","false","false"
"540","23","22","821","0","309.8591104101485","0","35.75923448252415","13.531975929386867","false","false"
"542","25","22","502","0","2.6061885636823896","0","0.33739623001984065","0.14118875144445836","false","false"
"539","22","22","1718","0","317.7746417804884","0","10.93778743098227","14.994508403750658","false","false"
"543","26","22","231","0","15.917018955413143","0","0","0","false","false"
"544","27","22","533","0","5.93443724794775","0","0.4479372470283402","0.1299491209169312","false","false"
"545","28","22","449","0","7.824592877358149","0","1.0115887414025535","0.26333213656453436","false","false"
"548","31","22","428","0","60.79374468517414","0","9.74118820051836","2.4235056752932884","false","false"
"546","29","22","454","0","49.97068035698061","0","3.728937708190043","3.145863263261974","false","false"
"547","30","22","908","0","74.86640806920876","0","6.5049513407552775","4.13036574977148","false","false"
"551","34","22","374","0","10.9317504883522","0","1.101640648699155","0.8124949805052517","false","false"
"552","35","22","538","0","40.90627727209402","0","4.191524404923729","2.0451893762083295","false","false"
"538","21","22","2942","0","9.654303320284875","0","1.2231259598618658","0.6485878923758006","false","false"
"553","36","22","259","0","3.530502707610777","0","0","0","false","false"
"549","32","22","470","0","67.64654752380477","0","0","0","false","false"
"550","33","22","325","0","38.69096555781311","0","5.377263620936723","1.280893004683199","false","false"
"555","38","22","215","0","11.469911919701568","0","1.0073993583853649","0.6940487945982659","false","false"
"556","39","22","356","0","23.793219097845896","0","2.31058222715297","1.0621332299519888","false","false"
"559","42","22","1042","0","74.19989941453477","0","6.603492151194978","5.227834504702012","false","false"
"532","15","22","1971","0","165.67964573576236","0","13.136907250039654","11.507176426337555","false","false"
"554","37","22","1543","0","143.22944189721298","0","10.125384459312194","8.590386405584816","false","false"
"561","44","22","338","0","149.29010840629988","0","19.035754002361415","7.394472007036524","false","false"
"557","40","22","1022","0","107.93644447500752","0","10.623256274339388","6.620810266611375","false","false"
"516","128","8","8292","4","365.7728470183867","96","18.290141523064015","12.836971462091416","false","true"
"565","48","22","1230","0","64.18297534421404","0","5.87530399543362","3.8552559255682044","false","false"
"558","41","22","2135","0","344.96458514108866","0","35.00167400373025","15.091223005061405","false","false"
"567","50","22","314","0","56.76112582729865","0","7.315731814372582","3.608841145327539","false","false"
"562","45","22","505","0","33.72524280119202","0","2.671768352972463","1.4990697872059981","false","false"
"563","46","22","3981","0","54.73338143749959","43","7.693490429082436","2.1870803313740343","false","true"
"564","47","22","861","0","94.9629532341166","0","5.7674163770263664","6.438567180259046","false","false"
"566","49","22","1081","0","40.16052967885476","0","3.0196335943949304","1.9828038476510277","false","false"
"568","51","22","487","0","34.584171178802364","0","2.563224450910059","1.533813949270489","false","false"
"573","56","22","237","0","10.205478618073357","0","1.565288890660378","0.362089146300992","false","false"
"574","57","22","235","0","1.9406893598025534","0","0.32115920034708906","0.028728561916573025","false","false"
"575","58","22","244","0","52.62281304809035","0","0","0","false","false"
"572","55","22","904","0","119.68158841666066","0","10.869691051591419","7.312088554704306","false","false"
"576","59","22","278","0","13.75434156024671","0","1.1786555605356042","0.8128537726704168","false","false"
"570","53","22","1790","0","158.0922713391383","0","19.572172406080174","8.999779961030992","false","false"
"578","61","22","278","0","5.670175303367775","0","0.6903021128220584","0.11638965150577074","false","false"
"577","60","22","360","0","10.593119262416364","0","1.1519285584484482","0.3816467588262796","false","false"
"571","54","22","1028","0","290.92199759009935","0","25.60074007489072","15.836031597131843","false","false"
"579","62","22","228","0","10.007602163991278","0","1.5711993009095597","0.24763343791341813","false","false"
"580","63","22","321","0","6.657546409223015","0","1.042189569219696","0.22770903055741265","false","false"
"569","52","22","1015","0","58.85830735942988","0","4.36696082402775","3.815509924847151","false","false"
"560","43","22","4443","2","471.10972722671534","100","15.564005889595407","16.798982493218666","false","true"
"584","67","22","1376","0","158.6188782935321","0","9.00033642310997","11.628246692894145","false","false"
"585","68","22","1432","0","220.92031049681634","0","22.125460904477272","15.145741073856968","false","false"
"581","64","22","1453","0","125.11431246777096","0","12.73209951630623","7.013296391175455","false","false"
"583","66","22","3475","0","135.95302888292488","88","9.167723013520778","1.2582882256593835","false","true"
"586","69","22","3505","0","124.6589110652814","100","7.255019024917227","5.321109328063399","false","true"
"582","65","22","4283","0","559.4731657710412","100","20.20096471051729","12.340969193543966","false","true"
"587","70","22","4496","0","538.3318712384851","100","10.102037731872356","14.754104222516883","false","true"
"589","72","22","1132","0","125.17296410315636","0","11.334709137516693","6.426347762734573","false","false"
"590","73","22","1084","0","64.17593470315363","0","3.1740173070511797","3.6262324836847215","false","false"
"588","71","22","3661","0","1094.2460876640864","100","29.038118147157405","17.57707270499573","false","true"
"593","76","22","977","0","59.7088458476076","0","0","0","false","false"
"592","75","22","1111","0","65.21987973182004","0","9.279298059001974","2.510432555122854","false","false"
"591","74","22","3531","0","381.32506967581895","42","17.130137704418935","4.977274851660036","false","true"
"595","78","22","929","0","26.40788494870391","0","1.2365930920477246","0.391787743953934","false","false"
"594","77","22","2232","0","12.876290251277034","0","2.0753400282054475","0.38421700767158623","false","false"
"596","79","22","1551","0","216.42397560932625","0","12.398561627691992","15.31861958459805","false","false"
"597","80","22","986","0","249.0033332780176","0","16.31729511314558","18.75154995904334","false","false"
"598","81","22","897","0","92.53820920515365","0","6.549594330199598","6.410311278058842","false","false"
"600","83","22","984","0","80.896097990709","0","4.8818359309683945","4.389513186993036","false","false"
"601","84","22","917","0","18.694603580359708","0","1.346219875716743","0.7839982627601522","false","false"
"599","82","22","1120","0","80.76554569065058","0","15.901527381245456","0.19179058171685193","false","false"
"603","86","22","1172","0","583.4498489901599","0","45.924236162472155","48.58434173724633","false","false"
"602","85","22","1130","0","746.2493128699782","0","72.39208111383928","54.79718788082918","false","false"
"605","88","22","1104","0","10.36197980973131","0","1.1588493120880874","0.5385685446055782","false","false"
"610","93","22","1254","0","85.98749646286208","0","6.997754053502693","6.0364869702718025","false","false"
"604","87","22","1124","0","26.851427438611797","0","2.8601784496686666","1.842466479015935","false","false"
"611","94","22","1280","0","77.54720328449886","0","4.653107800161117","3.423741763048542","false","false"
"606","89","22","4308","0","1070.223298152096","100","31.924975327228477","25.63095353656255","false","true"
"607","90","22","3612","0","816.8091438007591","81","13.674245656148644","21.155125147393413","false","true"
"609","92","22","3630","0","574.5830197948159","36","44.173319091553715","13.196821985401213","false","true"
"615","98","22","2681","0","219.19450026038857","0","19.77144720575096","12.517184111584763","false","false"
"617","100","22","1563","0","192.1744309665608","0","22.82608551465125","11.000217816348044","false","false"
"614","97","22","5330","0","840.07598498495","100","14.872980072388298","9.139591643907387","false","true"
"612","95","22","1191","0","39.6521227844645","0","3.870661305272703","2.1146076757260346","false","false"
"621","104","22","2836","0","94.39170075682972","0","12.072744104529832","6.165368295665993","false","false"
"618","101","22","6563","0","648.1676340402207","100","12.396765397198521","5.642478410333588","false","true"
"622","105","22","1801","0","21.985078192014583","0","1.7759471971793097","1.2282325435823458","false","false"
"616","99","22","6951","0","957.0925430140439","99","48.51633988605991","28.095290830201954","false","true"
"620","103","22","6165","0","484.7494204275532","100","34.32540940642873","27.638185753831802","false","true"
"623","106","22","614","0","34.293281037659355","0","3.611262303306127","2.1180745016077833","false","false"
"624","107","22","494","0","25.93050153333032","0","4.346225622798613","0.6862081538211287","false","false"
"625","108","22","413","0","6.881231668022","0","0.7812645886542049","0.42153321567732027","false","false"
"613","96","22","973","0","21.535332371400568","0","2.9879449559800397","0.7728624182552983","false","false"
"627","110","22","1711","0","216.33912306592777","0","16.574652209317495","18.074912976423683","false","false"
"619","102","22","10024","0","61.58993427197253","100","4.263284799429822","2.4057603904796903","false","true"
"626","109","22","1981","0","33.13196028801247","0","1.8319024267710624","2.001409170397728","false","false"
"628","111","22","395","0","21.577552989599663","0","2.8540869286542465","0.9818960756886017","false","false"
"629","112","22","2314","0","102.33190492870668","0","10.644874662218795","5.360393281710154","false","false"
"631","114","22","1672","0","102.73098246593344","0","6.708971876425931","4.927468911137548","false","false"
"635","118","22","576","0","23.101369515726372","0","2.6790760657746726","1.3642682046799104","false","false"
"634","117","22","2326","0","52.32298602298958","0","6.299634462786328","2.7540902756600767","false","false"
"636","119","22","2844","0","49.594227529047934","0","6.149857608846901","2.6379562112463533","false","false"
"630","113","22","1873","0","260.6237560231945","0","6.87587048841398","14.394245508338123","false","false"
"637","120","22","1489","0","169.55519189645491","0","14.492994066227215","10.947658115608085","false","false"
"632","115","22","5063","0","839.2220453899847","100","30.354350958648105","20.49146192932512","false","true"
"633","116","22","2257","0","38.68216192061178","0","6.250162631921648","0.24743578676973765","false","false"
"608","91","22","3374","1","214.4494056905356","100","12.191055860306498","9.49884161121144","false","true"
"642","125","22","2541","0","488.5560755030788","0","48.71330325043864","31.5907128546385","false","false"
"646","0","153","193","0","24.564511706471393","0","4.502792509716691","0.1419025974806485","false","false"
"647","1","153","306","0","13.710825406858422","0","0","0","false","false"
"648","2","153","289","0","12.549824103213345","0","1.2983002248487976","0.32405398269159763","false","false"
"643","126","22","3189","0","251.8595372301308","0","20.33745354530017","11.196098442501105","false","false"
"649","3","153","340","0","7.406635367609628","0","0.9211397174230322","0.224828435698936","false","false"
"638","121","22","5649","0","838.2758220064682","100","57.03877184205714","23.315300650360577","false","true"
"650","4","153","485","0","41.03669494933793","0","0","0","false","false"
"652","6","153","432","0","1.6722634045722538","0","0.2664203849301903","0.02223457359596242","false","false"
"651","5","153","221","0","9.764711109473291","0","1.1332526973140777","0.7770392440184285","false","false"
"640","123","22","3777","0","223.01337914971637","0","20.31233371582799","16.678210973981535","false","false"
"641","124","22","6222","0","541.5141517219395","100","27.65026899279534","13.780727545497827","false","true"
"653","7","153","423","0","21.038414487532272","0","1.8433395252556608","0.9394562962179852","false","false"
"644","127","22","6605","3","678.7269898322637","100","21.62059905152083","10.595128726908504","false","true"
"654","8","153","2045","0","292.3468948585052","0","52.47967342330825","4.935906096253078","false","false"
"655","9","153","393","0","7.760405959726646","0","1.224022473832535","0.10196947290892795","false","false"
"639","122","22","6618","3","1720.0796996999911","100","74.2980912074825","39.75579071615849","false","true"
"658","12","153","304","0","60.52760831508864","0","9.249380007267506","2.30908206950463","false","false"
"660","14","153","457","0","26.177515367788814","0","2.1155572492270576","1.4583545497796424","false","false"
"656","10","153","2335","0","86.31950603276667","0","12.249547369422311","2.8294365469071696","false","false"
"663","17","153","541","0","40.22718658029497","0","3.792021992678034","2.1557385251444137","false","false"
"659","13","153","2220","0","627.426231181257","0","68.20471427764514","44.79362200816408","false","false"
"657","11","153","2270","0","167.02220783433245","0","15.223649990491763","9.597363799563823","false","false"
"662","16","153","2264","0","53.12148855842871","0","3.8115453940359796","3.010211118615037","false","false"
"666","20","153","1353","0","10.666335667483741","0","1.2477241159038757","0.4737446582921482","false","false"
"664","18","153","1724","0","114.71750559398778","0","8.177694840678225","5.600084236171405","false","false"
"665","19","153","1746","0","143.0621811709748","0","5.089527542222022","4.0193865399560424","false","false"
"668","22","153","1336","0","532.868674477227","0","24.535255743312597","30.342870270430808","false","false"
"670","24","153","312","0","6.160075144973276","0","0.9055724906583379","0.21378694143433916","false","false"
"671","25","153","526","0","2.774558540851083","0","0.28477661404615656","0.17941335286145318","false","false"
"672","26","153","197","0","3.7613576310371073","0","0","0","false","false"
"673","27","153","518","0","55.490374829909676","0","7.764659999744173","1.7681940432867294","false","false"
"674","28","153","386","0","2.099871762060477","0","0.17298065075051616","0.060059353842693515","false","false"
"675","29","153","391","0","12.731479098014276","0","1.3064156168807273","0.4797521423665443","false","false"
"676","30","153","724","0","9.77727148106521","0","1.1317160376043673","0.570773474276374","false","false"
"667","21","153","1958","0","5.702149894961216","0","0.584701115793009","0.3286933152903388","false","false"
"677","31","153","873","0","29.3472734811855","0","5.100548287283814","0.6528939327574281","false","false"
"669","23","153","2012","0","130.79740270031905","0","7.102048311100816","6.3834502793404315","false","false"
"680","34","153","377","0","12.029278714091205","0","1.8714254803720995","0.5151239436410975","false","false"
"681","35","153","508","0","12.390547736323025","0","1.6431030332918015","0.7109803290967269","false","false"
"682","36","153","274","0","19.110750062804343","0","0","0","false","false"
"678","32","153","586","0","87.93448925290707","0","0","0","false","false"
"684","38","153","231","0","6.963370117136765","0","0.9086768087333714","0.39880733921343725","false","false"
"661","15","153","1794","0","155.35188753041444","0","10.507462799418992","11.167688548979937","false","false"
"683","37","153","1523","0","299.4575894704658","0","22.902446737335005","10.196916130174401","false","false"
"685","39","153","765","0","25.372266244482606","0","1.0585586286141926","1.74617904050988","false","false"
"688","42","153","1106","0","16.155793128739152","0","0.9166422910113537","1.1422403254730795","false","false"
"686","40","153","1070","3","122.71200377370833","0","16.953041387388925","2.6098750520285208","false","false"
"645","128","22","8279","0","269.0518773459215","95","13.03689388984127","10.1876760535428","false","true"
"690","44","153","966","0","128.37627492915482","0","6.568771927622462","5.769237525169033","false","false"
"679","33","153","1128","0","213.43585302752402","0","18.545451190132024","11.812403445999385","false","false"
"687","41","153","1968","0","353.04910881919216","0","27.251066962613226","18.91662111688418","false","false"
"691","45","153","447","0","38.97560343649034","0","2.424163571611708","2.0717964681696466","false","false"
"694","48","153","1107","0","98.34130272508307","0","9.142487894898249","6.300226645473046","false","false"
"693","47","153","792","0","58.65217088920196","0","7.097569810779238","4.2898513292602685","false","false"
"692","46","153","3985","0","314.5688177229763","43","1.7922685669572231","0.632960475888384","false","true"
"696","50","153","292","0","26.627429990704286","0","2.587010911842795","1.385354096170916","false","false"
"695","49","153","1045","0","16.22730044069825","0","1.562436454238888","0.7959226580843588","false","false"
"701","55","153","356","0","61.90197588931008","0","5.654941915246237","2.9777700256765653","false","false"
"697","51","153","1076","0","165.72701375568698","0","15.309034687588621","8.741657989280869","false","false"
"702","56","153","218","0","15.243181066516549","0","0","0","false","false"
"703","57","153","219","0","1.760747661690616","0","0.3258204842156471","0.006384664633436224","false","false"
"705","59","153","205","0","8.825798875154836","0","0.9966941738227294","0.4512468113331678","false","false"
"704","58","153","253","0","93.7172077070795","0","10.199059978488133","5.131703392651273","false","false"
"706","60","153","357","0","7.930229385081918","0","0.9488664902132546","0.19515356557390576","false","false"
"699","53","153","1909","0","64.20570351853424","0","9.116557457492839","2.9669567770851892","false","false"
"700","54","153","997","0","107.26262630427837","0","5.298310425870624","4.990086993848471","false","false"
"707","61","153","323","0","5.782854874802764","0","0.6276398340760062","0.3206766889625407","false","false"
"709","63","153","231","0","62.77942033829752","0","9.095390224652787","2.1011293260195476","false","false"
"708","62","153","235","0","12.441558484325894","0","1.8374519546627972","0.21832429006760015","false","false"
"698","52","153","949","0","9.624659920277528","0","1.4366516596862153","0.33951235802084084","false","false"
"689","43","153","4429","0","303.87643070729945","100","10.621343749403664","6.903774179523245","false","true"
"710","64","153","620","0","77.6453151483781","0","4.397018895292468","4.155393212948274","false","false"
"713","67","153","1265","0","157.2186178759819","0","7.455360417322366","8.899139190915376","false","false"
"714","68","153","1438","0","252.96631460995684","0","12.495565107422179","14.74129223402579","false","false"
"712","66","153","3486","0","290.063534101238","82","13.10226109359564","11.495909505779276","false","true"
"718","72","153","1193","0","88.40477569700855","0","8.086670745592704","4.884019593203565","false","false"
"716","70","153","4488","0","350.88707668251493","100","21.723016416233346","17.32887981628553","false","true"
"711","65","153","4269","0","328.6282415180756","100","9.244509408927433","13.03773073548473","false","true"
"715","69","153","3503","0","366.3819053147553","100","6.111002456954367","3.1650820671293327","false","true"
"719","73","153","1103","0","80.63963640395345","0","4.180992222059677","4.654407463671726","false","false"
"717","71","153","3659","0","760.0528981939088","100","33.762419313185","15.859750354794485","false","true"
"721","75","153","550","0","225.62806142691647","0","19.042506755758293","12.07109464221563","false","false"
"722","76","153","904","0","230.75048353648248","0","36.9411747417812","1.1287195258365827","false","false"
"724","78","153","477","0","41.301694837977145","0","4.692112839165164","2.125824080339954","false","false"
"723","77","153","1455","0","12.583033823934587","0","1.6953932956175113","0.5265741797510762","false","false"
"720","74","153","3523","0","694.8908574753274","39","28.03524051073754","9.215890442898168","false","true"
"725","79","153","1530","0","216.98286399136737","0","21.486082214313242","12.378709351340776","false","false"
"727","81","153","969","0","48.5140942518857","0","4.438647530547308","2.8715226909542744","false","false"
"726","80","153","1258","0","222.59449542376402","0","22.128948848300865","13.308161419539529","false","false"
"729","83","153","924","0","46.07197554218807","0","5.82926088340618","1.6967801759636612","false","false"
"730","84","153","826","0","129.1198523619875","0","9.943093631375021","7.141795160060491","false","false"
"728","82","153","1107","0","111.80531115556357","0","0","0","false","false"
"731","85","153","488","0","127.18546445780454","0","9.44450530127513","7.242054287438226","false","false"
"732","86","153","1332","0","41.61492733892232","0","3.8834772548333496","1.7252485374065154","false","false"
"739","93","153","1337","0","443.6075430100119","0","45.16340639278668","26.255986410538522","false","false"
"734","88","153","1125","0","13.719160569932196","0","1.022699622612481","0.9430758945442489","false","false"
"740","94","153","1227","0","46.02624123547771","0","5.856550532067704","1.8539439152631876","false","false"
"733","87","153","1164","0","18.542874082597645","0","1.8163371277083844","0.8022902750137197","false","false"
"735","89","153","4788","0","1000.3606409654941","100","35.370050702681866","18.180353580719107","false","true"
"738","92","153","3601","2","1009.7579977007633","29","15.392521422304316","4.382912826083958","false","true"
"743","97","153","5318","0","419.4446843651841","100","12.526498943541453","9.39269937992751","false","true"
"744","98","153","2532","0","163.28097934109795","0","15.957461070024564","7.605802774738781","false","false"
"746","100","153","672","0","212.71287653912339","0","21.2891305765523","12.625684132159579","false","false"
"749","103","153","3400","0","276.09506599035853","0","29.958564065646815","16.319941867272433","false","false"
"747","101","153","6559","0","240.81484287901762","100","7.873461899300795","6.151498997275499","false","true"
"741","95","153","1641","0","182.5579362194449","0","9.997423473070315","7.519942555208892","false","false"
"742","96","153","953","0","72.7718166253238","0","9.630162054419467","4.183368155997592","false","false"
"745","99","153","7023","0","1174.9504063932557","100","29.382783786088993","21.917107295393674","false","true"
"751","105","153","1643","0","31.71973507903632","0","2.141863636349328","2.318644004408668","false","false"
"750","104","153","2431","0","492.9912582981325","0","54.927870032214365","17.94160899304544","false","false"
"752","106","153","928","0","17.085830797104336","0","1.6878349953877625","0.7788381660054958","false","false"
"748","102","153","10027","0","136.61844467819733","98","21.037324866267845","4.759858327454253","false","true"
"754","108","153","401","0","22.331185682614077","0","3.4229928054512637","1.3523964709332306","false","false"
"756","110","153","1657","0","59.644529392947454","0","5.009091841198927","4.132209829527016","false","false"
"755","109","153","1901","0","34.8456111828451","0","2.8103037206512167","1.9103914996390967","false","false"
"757","111","153","403","0","31.802610747660943","0","4.213405953651317","1.054738001632566","false","false"
"753","107","153","1495","0","94.69674112677387","0","7.328035450898491","3.294411273420415","false","false"
"758","112","153","2411","0","109.07344922563536","0","9.111365944237164","6.712630854513347","false","false"
"760","114","153","934","0","54.469174583847206","0","5.211657927739843","3.0428644031511225","false","false"
"763","117","153","2474","0","105.32097104976987","0","7.541223385210437","7.111926982203693","false","false"
"759","113","153","1476","0","150.09911301224216","0","7.144524923092644","6.613765814487032","false","false"
"765","119","153","2830","0","46.94271211344721","0","6.236611058668192","2.423027243747941","false","false"
"764","118","153","1864","0","564.5672245524189","0","93.63257448284637","1.1755325414508302","false","false"
"737","91","153","3370","0","309.9845275614788","100","8.073837039349918","4.147384043788459","false","true"
"761","115","153","5029","0","364.8784420651364","100","4.914515615581789","5.093790124441787","false","true"
"766","120","153","2474","0","57.71165012864097","0","4.965172659159646","4.025646362588458","false","false"
"762","116","153","2230","0","17.541556022928216","0","3.3881041416387845","0.09217323782245936","false","false"
"771","125","153","3992","0","756.937963839114","0","41.023735314257294","27.74087429671936","false","false"
"770","124","153","3335","0","192.0372743768344","0","18.42374567139208","9.364598252438084","false","false"
"767","121","153","5871","0","1090.8304217476073","100","44.36748650751774","21.682090943605623","false","true"
"775","0","98341","193","0","3.789171809931301","0","0","0","false","false"
"777","2","98341","316","0","9.545270508293802","0","0.7012996393116183","0.5556631371481912","false","false"
"776","1","98341","404","0","22.793383680090614","0","0","0","false","false"
"772","126","153","6088","0","594.5937389538647","100","28.242264642296835","15.792240769470789","false","true"
"778","3","98341","330","0","23.60559598999748","0","4.361001871981301","0.20313311836127412","false","false"
"768","122","153","5326","3","1046.7875384703486","100","56.01400873115612","19.097345537675672","false","true"
"736","90","153","30000","0","971.4986352911862","56","63.179167766995796","31.453873962248412","false","false"
"781","6","98341","462","0","1.0171346185346624","0","0.08504111324634814","0.0119628147651393","false","false"
"779","4","98341","637","0","144.26606665437896","0","0","0","false","false"
"773","127","153","6578","0","361.9489038603833","100","11.366908744945498","6.736900420748439","false","true"
"784","9","98341","393","0","8.52283748404664","0","1.1224276233729524","0.4534404699026752","false","false"
"769","123","153","4034","0","124.6831745609505","0","13.57040492464107","8.41285550711954","false","false"
"787","12","98341","352","0","6.485659174835845","0","0.9262836418249315","0.17453570516022615","false","false"
"780","5","98341","231","0","16.366917651857097","0","1.0752738509614974","0.8567858051460288","false","false"
"785","10","98341","2233","0","56.88112987403145","0","9.457264909336908","0.9075700424397012","false","false"
"782","7","98341","457","0","7.585635227656199","0","0.9639576029816558","0.33329934269317685","false","false"
"788","13","98341","940","0","339.32385655121544","0","31.430198951292503","20.309332597577214","false","false"
"786","11","98341","2128","0","45.27516623861737","0","1.695531426229873","2.5534051231537545","false","false"
"789","14","98341","386","0","18.07803859137098","0","1.8674581350399075","0.6820066862300134","false","false"
"783","8","98341","2080","0","203.99806083696456","0","38.06660435090958","0.9634803658432546","false","false"
"792","17","98341","1376","0","160.85397752923998","0","6.298105810891725","6.032824485669123","false","false"
"795","20","98341","1382","0","14.238812001907558","0","1.6014637957080604","0.7343336426467987","false","false"
"791","16","98341","2203","0","41.50709808743501","0","3.8811368264854393","1.5914332635004371","false","false"
"794","19","98341","1930","0","179.37104807488237","0","15.731998296234906","10.341180908832433","false","false"
"793","18","98341","1740","0","218.86799674112953","0","19.43941182076232","13.197900863924279","false","false"
"799","24","98341","330","0","2.8888160414212534","0","0.3455402517200153","0.13872907430540588","false","false"
"797","22","98341","1548","0","84.5143852090955","0","3.8875087108916166","3.5063756817309315","false","false"
"801","26","98341","248","0","6.48869684152675","0","0","0","false","false"
"800","25","98341","525","0","1.3814355564410215","0","0.14292348941889105","0.05532857254592565","false","false"
"802","27","98341","435","0","46.205026339266375","0","0","0","false","false"
"796","21","98341","1981","0","7.558904878639349","0","0.8491309439319098","0.44178547074958285","false","false"
"803","28","98341","397","0","2.857379195117662","0","0.4160778981548043","0.06313156727403599","false","false"
"804","29","98341","384","0","64.21913354999003","0","7.7075803035441615","2.988073583316225","false","false"
"805","30","98341","590","0","53.7940525126811","0","8.915917282857801","0.9362144335592416","false","false"
"806","31","98341","909","0","60.735357637809386","0","4.587516006910726","2.948688067988626","false","false"
"790","15","98341","1083","0","117.88804434775523","0","8.455323920066409","7.240659901434104","false","false"
"798","23","98341","2045","0","1098.129403833523","0","144.54883267285763","83.38091944652435","false","false"
"809","34","98341","362","0","14.60989108135556","0","1.5365878624779492","0.681275724638476","false","false"
"807","32","98341","390","0","63.27622094642251","0","11.928960261075524","0.59264251644675","false","false"
"810","35","98341","521","0","7.045982134516625","0","0.8876741785494503","0.299302239826432","false","false"
"808","33","98341","328","0","38.239488771376024","0","4.447915549401809","1.8998995611655405","false","false"
"813","38","98341","222","0","14.594421062522159","0","1.9166448519965091","0.6104980143387124","false","false"
"811","36","98341","288","0","15.537037725525973","0","0","0","false","false"
"819","44","98341","498","0","76.15727975393922","0","7.35523845525454","3.3077207578078043","false","false"
"817","42","98341","1121","0","75.94044656272753","0","7.0472590257906464","4.249103804774842","false","false"
"814","39","98341","767","0","28.019671285198374","0","1.920929896190112","2.17847604910847","false","false"
"812","37","98341","1535","0","75.84176824246062","0","8.3719671904945","4.681862831120794","false","false"
"815","40","98341","990","0","69.71747738706655","0","5.424734618463813","4.538837014730419","false","false"
"823","48","98341","1074","0","80.14626126394406","0","7.800700148708896","5.005293893444764","false","false"
"820","45","98341","451","0","12.4215970672486","0","0.9770719895278478","0.7674058777195567","false","false"
"824","49","98341","1055","0","6.914127115775742","0","0.7364371110800847","0.31807702099244284","false","false"
