"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"lone killer uuv centered"
"04/22/2019 19:31:43:128 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count-mine-contacts","marker-mean","marker-std-dev","kill-made","end-reached","count uuvs"
"441","53","8","3497","0","340.8030443161138","100","7.866591802327447","11.179076121264446","false","true","1"
"455","67","8","1268","0","109.34017416803471","66","8.71942839843802","7.895518109855961","true","false","0"
"456","68","8","1317","0","68.4706103317661","46","4.4460122051230595","3.8486400956936393","true","false","0"
"449","61","8","4203","0","372.91255119271625","100","4.045360656696721","2.818372447195757","false","true","1"
"453","65","8","4261","0","533.3169222987923","100","23.11751163993042","17.283380816361014","false","true","1"
"454","66","8","3482","0","193.97936172685522","78","18.79662798587352","6.264581443869237","false","true","1"
"458","70","8","4485","0","739.188818737896","100","25.353987578686585","28.65422737757685","false","true","1"
"460","72","8","4301","0","474.0935477815814","100","23.01065556246259","7.991388126293089","false","true","1"
"457","69","8","3504","0","150.12204313861054","100","3.74049583596541","4.501833722593169","false","true","1"
"459","71","8","3665","1","849.2544114547718","100","46.11132347276639","27.28266448436052","false","true","1"
"461","73","8","3751","0","190.21900333953948","100","14.520805133958707","9.269527519816199","false","true","1"
"452","64","8","4959","3","1132.6364958452223","100","11.433776488343993","8.854134833445016","false","true","1"
"464","76","8","978","0","97.92253991446997","1","0","0","true","false","0"
"463","75","8","1042","0","114.81874073434523","50","12.05898806142313","7.089092076101994","true","false","0"
"466","78","8","504","0","21.440255164437126","31","2.0024507427442324","1.3938077929970505","true","false","0"
"462","74","8","3525","0","386.01510665224646","38","23.40118681709541","7.512217409081041","false","true","1"
"467","79","8","1458","0","24.411692952181937","61","2.7824292460482773","1.6028288394949544","true","false","0"
"469","81","8","940","0","103.90714110883368","50","7.519611700506648","6.625578427624416","true","false","0"
"468","80","8","1242","0","122.04194030599723","41","14.593554754691127","4.733828028988822","true","false","0"
"465","77","8","4534","0","147.0670768455687","100","8.40156527143488","4.256446374224278","false","true","1"
"471","83","8","955","0","74.90457739836377","46","5.402866910251429","4.279911735249453","true","false","0"
"472","84","8","901","0","33.91360490488572","59","3.336175228087726","1.4959355457717138","true","false","0"
"473","85","8","389","0","64.42778574482367","25","8.66094979904941","3.7947703045189622","true","false","0"
"474","86","8","1149","0","509.6182218262175","54","32.790636685602095","30.01781892657102","true","false","0"
"476","88","8","1086","0","9.338645593627326","58","0.6987466045611417","0.36357564924576197","true","false","0"
"470","82","8","4473","0","276.41171881403324","68","30.260955420037696","12.196091845497698","false","true","1"
"478","90","8","3643","0","685.7434961598165","65","53.401039303994345","25.063980786052486","false","true","1"
"475","87","8","1141","0","24.518546721373625","49","1.9040773643028843","1.9233332877900033","true","false","0"
"477","89","8","4059","0","344.7839863816592","100","21.465408521166438","14.253304647826708","false","true","1"
"433","45","8","4295","3","286.2417410075791","100","17.07115274094706","14.34814231807408","false","true","1"
"481","93","8","2180","0","302.7299614710852","93","21.967258137414706","22.17226783632261","true","false","0"
"485","97","8","5313","0","153.27816959168996","100","8.502047475711631","4.998543596707533","false","true","1"
"483","95","8","1162","0","158.5185159547444","87","11.440620750207579","8.419973349582751","true","false","0"
"480","92","8","3608","0","397.5599110375416","31","8.920730495858678","5.014086006491025","false","true","1"
"486","98","8","5355","0","537.743773779484","84","41.47157095768959","23.408859841346132","false","true","1"
"484","96","8","912","0","138.42433055420332","53","11.16549374316796","9.812418359222436","true","false","0"
"482","94","8","5286","0","1493.2591375850352","100","16.31732310341714","8.683107380426577","false","true","1"
"489","101","8","6592","0","670.2227263448582","100","22.685833436487833","22.673102680098058","false","true","1"
"487","99","8","5196","0","837.0683431344645","93","68.7874034706971","50.54107916202986","true","false","0"
"488","100","8","5863","0","358.1900833352068","100","38.069716750812226","15.599409217815928","false","true","1"
"492","104","8","1269","0","232.67921911713117","18","28.118219927163228","12.126343632855919","true","false","0"
"493","105","8","1761","0","11.487595142596225","66","0.5949360492937689","0.31531771071994075","true","false","0"
"491","103","8","6184","0","707.5569295826529","100","25.534033808073612","14.916969544362855","false","true","1"
"386","127","5","30000","8","1804.3950230233997","100","23.224620624151665","24.158915548476493","false","false","1"
"490","102","8","10025","0","105.9595726341995","100","15.069752413543323","5.677491573799048","false","true","1"
"496","108","8","472","0","35.2499438172937","13","3.4572999673624216","1.5877504661221986","true","false","0"
"494","106","8","2132","0","205.81417173031855","16","18.020470085274464","13.847468200884679","true","false","0"
"495","107","8","1480","0","180.26714728482125","53","4.396759570150826","7.735691789872146","true","false","0"
"498","110","8","1629","0","67.54490448823427","13","10.288292800716864","2.85960398961013","true","false","0"
"499","111","8","388","0","18.989944066579994","13","3.116730654309058","0.628201709680476","true","false","0"
"497","109","8","1927","0","35.36372130680273","52","2.4889396850399232","1.8076713123058827","true","false","0"
"505","117","8","2643","0","165.08712451312132","66","9.815607812545236","6.232908068170935","true","false","0"
"506","118","8","862","0","31.69290975634681","6","4.240067791711499","1.6010513240620763","true","false","0"
"501","113","8","1655","0","376.35321824038925","42","19.479934605011014","20.65464237564864","true","false","0"
"507","119","8","2821","0","210.82357680788937","61","21.550259326521076","11.299937376171144","true","false","0"
"500","112","8","8881","0","398.07443638415134","100","26.935918351332333","15.351631344335608","false","true","1"
"503","115","8","5034","0","396.04342589596916","100","24.92510671698988","12.387714789070866","false","true","1"
"479","91","8","3387","0","764.4220423534134","100","23.201769984939357","19.189205694951013","false","true","1"
"504","116","8","2270","0","40.321003334819196","5","7.543723806195781","0.02760903729957114","true","false","0"
"502","114","8","10302","0","2173.4683998013024","73","76.4855595132426","81.50663996770152","false","true","1"
"513","125","8","1561","0","416.4547079971785","83","43.70637664520295","26.343423750491162","true","false","0"
"514","126","8","3442","0","578.2382541360693","91","26.370542613877205","27.614923387193","true","false","0"
"508","120","8","9814","4","960.4745584876202","97","27.706159936502345","9.233771758351795","false","true","1"
"509","121","8","5767","0","1223.4793220537272","100","33.40420239612027","27.93706303889307","false","true","1"
"517","0","22","200","0","18.327568614882303","0","0","0","true","false","0"
"518","1","22","299","0","10.964768453564513","0","0","0","true","false","0"
"519","2","22","311","0","15.780436824435867","14","2.063380015386385","0.7852916653287343","true","false","0"
"520","3","22","319","0","9.892247829547804","5","1.638946148517371","0.1638676590279636","true","false","0"
"515","127","8","3454","2","391.9597994814257","94","21.230977695997264","25.373621007554277","true","false","0"
"521","4","22","379","0","16.907079589547124","0","0","0","true","false","0"
"510","122","8","5347","0","1465.3128863618952","100","29.007929888823714","25.948691836354474","false","true","1"
"524","7","22","477","0","24.22751761463795","14","2.0908435322514345","1.2745029003678245","true","false","0"
"522","5","22","265","0","72.25588341764161","5","10.456042165569084","1.9454390497807388","true","false","0"
"512","124","8","6217","0","217.22217932628473","100","16.95966914427878","8.244429717799157","false","true","1"
"526","9","22","433","0","74.61836276165633","13","8.112249544881859","3.876173247718151","true","false","0"
"525","8","22","2218","0","205.2271186856256","8","36.848575206344044","0.6151091107473069","true","false","0"
"527","10","22","2170","0","165.38425950420188","12","29.86761794506783","1.2141581909930366","true","false","0"
"530","13","22","1075","0","289.5304706098168","46","32.035295418152614","15.685217346634117","true","false","0"
"531","14","22","415","0","6.910903170283903","10","0.807527226886559","0.26026202909684265","true","false","0"
"528","11","22","2327","0","170.50335105032826","53","12.462395338946948","8.197401402659368","true","false","0"
"534","17","22","1136","0","32.234378042006114","40","1.9147164883143457","1.3042527342100114","true","false","0"
"529","12","22","1343","0","175.65254745534432","36","22.081513291813827","11.060446603805449","true","false","0"
"533","16","22","2271","0","70.96163365649653","39","4.425781761417685","3.9847959824199077","true","false","0"
"535","18","22","1624","0","78.30558986672617","23","4.45939749483986","4.1551929494839985","true","false","0"
"537","20","22","1354","0","8.132878884395108","37","0.8862179174329523","0.4022381959379568","true","false","0"
"536","19","22","1701","0","75.85575730510851","42","4.671579999868182","5.7226582791392335","true","false","0"
"539","22","22","1718","0","317.7746417804884","15","10.93778743098227","14.994508403750658","true","false","0"
"540","23","22","821","0","309.8591104101485","27","35.75923448252415","13.531975929386867","true","false","0"
"542","25","22","502","0","2.6061885636823896","15","0.33739623001984065","0.14118875144445836","true","false","0"
"544","27","22","533","0","5.93443724794775","5","0.4479372470283402","0.1299491209169312","true","false","0"
"545","28","22","449","0","7.824592877358149","12","1.0115887414025535","0.26333213656453436","true","false","0"
"541","24","22","6449","0","364.54859653702266","100","9.794654390290866","11.594230523037687","false","true","1"
"546","29","22","454","0","49.97068035698061","28","3.728937708190043","3.145863263261974","true","false","0"
"548","31","22","428","0","60.79374468517414","12","9.74118820051836","2.4235056752932884","true","false","0"
"547","30","22","908","0","74.86640806920876","19","6.5049513407552775","4.13036574977148","true","false","0"
"532","15","22","1971","0","165.67964573576236","50","13.136907250039654","11.507176426337555","true","false","0"
"543","26","22","9404","0","1177.8630397433378","100","36.125753656734176","22.27361661773262","false","true","1"
"516","128","8","8292","4","365.7728470183867","96","18.290141523064015","12.836971462091416","false","true","1"
"551","34","22","374","0","10.9317504883522","28","1.101640648699155","0.8124949805052517","true","false","0"
"538","21","22","5443","0","9.654303320284875","100","1.254243652006815","0.622241347236441","false","true","1"
"549","32","22","470","0","67.64654752380477","1","0","0","true","false","0"
"550","33","22","325","0","38.69096555781311","11","5.377263620936723","1.280893004683199","true","false","0"
"553","36","22","259","0","3.530502707610777","0","0","0","true","false","0"
"555","38","22","215","0","11.469911919701568","13","1.0073993583853649","0.6940487945982659","true","false","0"
"556","39","22","356","0","23.793219097845896","31","2.31058222715297","1.0621332299519888","true","false","0"
"557","40","22","1022","0","107.93644447500752","55","10.623256274339388","6.620810266611375","true","false","0"
"559","42","22","1042","0","74.19989941453477","49","6.603492151194978","5.227834504702012","true","false","0"
"554","37","22","1543","0","143.22944189721298","96","10.125384459312194","8.590386405584816","true","false","0"
"561","44","22","338","0","149.29010840629988","12","19.035754002361415","7.394472007036524","true","false","0"
"563","46","22","3981","0","54.73338143749959","43","7.693490429082436","2.1870803313740343","false","true","1"
"564","47","22","861","0","94.9629532341166","63","5.7674163770263664","6.438567180259046","true","false","0"
"523","6","22","7604","0","34.04988466575037","100","0.513322032580945","0.47745198124479243","false","true","1"
"560","43","22","4443","2","471.10972722671534","100","15.564005889595407","16.798982493218666","false","true","1"
"565","48","22","1230","0","64.18297534421404","80","5.87530399543362","3.8552559255682044","true","false","0"
"567","50","22","314","0","56.76112582729865","13","7.315731814372582","3.608841145327539","true","false","0"
"568","51","22","487","0","34.584171178802364","32","2.563224450910059","1.533813949270489","true","false","0"
"558","41","22","3903","0","515.6905533382622","100","35.00167400373025","15.091223005061407","false","true","1"
"552","35","22","4265","0","486.98578811519394","100","15.02399264613843","9.81998280631502","false","true","1"
"566","49","22","1081","0","40.16052967885476","52","3.0196335943949304","1.9828038476510277","true","false","0"
"573","56","22","237","0","10.205478618073357","2","1.565288890660378","0.362089146300992","true","false","0"
"574","57","22","235","0","1.9406893598025534","12","0.32115920034708906","0.028728561916573025","true","false","0"
"572","55","22","904","0","119.68158841666066","35","10.869691051591419","7.312088554704306","true","false","0"
"575","58","22","244","0","52.62281304809035","1","0","0","true","false","0"
"571","54","22","1028","0","290.92199759009935","26","25.60074007489072","15.836031597131843","true","false","0"
"577","60","22","360","0","10.593119262416364","9","1.1519285584484482","0.3816467588262796","true","false","0"
"569","52","22","1015","0","58.85830735942988","54","4.36696082402775","3.815509924847151","true","false","0"
"578","61","22","278","0","5.670175303367775","19","0.6903021128220584","0.11638965150577074","true","false","0"
"570","53","22","3495","0","162.302638561785","100","17.430265369793588","8.270150277677795","false","true","1"
"580","63","22","321","0","6.657546409223015","18","1.042189569219696","0.22770903055741265","true","false","0"
"576","59","22","4101","0","648.7297721546854","100","12.308230074364463","10.571443213696666","false","true","1"
"584","67","22","1376","0","158.6188782935321","60","9.00033642310997","11.628246692894145","true","false","0"
"582","65","22","4283","0","559.4731657710412","100","20.20096471051729","12.340969193543966","false","true","1"
"511","123","8","11279","0","373.56674325360007","100","6.864226072512808","6.558271142083313","false","true","1"
"579","62","22","3935","0","191.33085908613157","100","5.448964295764486","2.8185850213239307","false","true","1"
"583","66","22","3475","0","135.95302888292488","88","9.167723013520778","1.2582882256593835","false","true","1"
"585","68","22","1432","0","220.92031049681634","60","22.125460904477272","15.145741073856968","true","false","0"
"589","72","22","1132","0","125.17296410315636","62","11.334709137516693","6.426347762734573","true","false","0"
"587","70","22","4496","0","538.3318712384851","100","10.102037731872356","14.754104222516883","false","true","1"
"590","73","22","1084","0","64.17593470315363","57","3.1740173070511797","3.6262324836847215","true","false","0"
"586","69","22","3505","0","124.6589110652814","100","7.255019024917227","5.321109328063399","false","true","1"
"588","71","22","3661","0","1094.2460876640864","100","29.038118147157405","17.57707270499573","false","true","1"
"581","64","22","4978","4","887.7845496246879","100","18.727634289292318","10.175079278873403","false","true","1"
"593","76","22","977","0","59.7088458476076","1","0","0","true","false","0"
"591","74","22","3531","0","381.32506967581895","42","17.130137704418935","4.977274851660036","false","true","1"
"592","75","22","1111","0","65.21987973182004","56","9.279298059001974","2.510432555122854","true","false","0"
"595","78","22","929","0","26.40788494870391","40","1.2365930920477246","0.391787743953934","true","false","0"
"596","79","22","1551","0","216.42397560932625","59","12.398561627691992","15.31861958459805","true","false","0"
"598","81","22","897","0","92.53820920515365","52","6.549594330199598","6.410311278058842","true","false","0"
"597","80","22","986","0","249.0033332780176","40","16.31729511314558","18.75154995904334","true","false","0"
"600","83","22","984","0","80.896097990709","45","4.8818359309683945","4.389513186993036","true","false","0"
"594","77","22","4530","1","91.28108914327828","100","2.4732037435584466","1.4495172402743244","false","true","1"
"599","82","22","1120","0","80.76554569065058","3","15.901527381245456","0.19179058171685193","true","false","0"
"601","84","22","917","0","18.694603580359708","59","1.346219875716743","0.7839982627601522","true","false","0"
"603","86","22","1172","0","583.4498489901599","61","45.924236162472155","48.58434173724633","true","false","0"
"602","85","22","1130","0","746.2493128699782","34","72.39208111383928","54.79718788082918","true","false","0"
"605","88","22","1104","0","10.36197980973131","62","1.1588493120880874","0.5385685446055782","true","false","0"
"562","45","22","4303","2","1187.2519533340485","100","14.625236112223595","12.087658641834315","false","true","1"
"604","87","22","1124","0","26.851427438611797","44","2.8601784496686666","1.842466479015935","true","false","0"
"607","90","22","3612","0","816.8091438007591","81","13.674245656148644","21.155125147393413","false","true","1"
"606","89","22","4308","0","1070.223298152096","100","31.924975327228477","25.63095353656255","false","true","1"
"615","98","22","2681","0","219.19450026038857","44","19.77144720575096","12.517184111584763","true","false","0"
"609","92","22","3630","0","574.5830197948159","36","44.173319091553715","13.196821985401213","false","true","1"
"614","97","22","5330","0","840.07598498495","100","14.872980072388298","9.139591643907387","false","true","1"
"617","100","22","1563","0","192.1744309665608","77","22.82608551465125","11.000217816348044","true","false","0"
"610","93","22","4416","0","841.6351486854165","100","10.280904459987225","8.172151153972962","false","true","1"
"612","95","22","1191","0","39.6521227844645","85","3.870661305272703","2.1146076757260346","true","false","0"
"611","94","22","5159","0","1693.8420440798975","100","37.31016753865519","32.88804810076993","false","true","1"
"618","101","22","6563","0","648.1676340402207","100","12.396765397198521","5.642478410333588","false","true","1"
"620","103","22","6165","0","484.7494204275532","100","34.32540940642873","27.638185753831802","false","true","1"
"622","105","22","1801","0","21.985078192014583","68","1.7759471971793097","1.2282325435823458","true","false","0"
"613","96","22","973","0","21.535332371400568","49","2.9879449559800397","0.7728624182552983","true","false","0"
"616","99","22","8127","2","709.4864446838541","100","48.128214754566606","28.200459460340156","false","true","1"
"623","106","22","614","0","34.293281037659355","5","3.611262303306127","2.1180745016077833","true","false","0"
"624","107","22","494","0","25.93050153333032","32","4.346225622798613","0.6862081538211287","true","false","0"
"619","102","22","10024","0","61.58993427197253","100","4.263284799429822","2.4057603904796903","false","true","1"
"627","110","22","1711","0","216.33912306592777","4","16.574652209317495","18.074912976423683","true","false","0"
"628","111","22","395","0","21.577552989599663","16","2.8540869286542465","0.9818960756886017","true","false","0"
"626","109","22","1981","0","33.13196028801247","51","1.8319024267710624","2.001409170397728","true","false","0"
"631","114","22","1672","0","102.73098246593344","13","6.708971876425931","4.927468911137548","true","false","0"
"621","104","22","14425","0","1702.4506203143324","95","43.84418898189483","42.118400178498746","false","true","1"
"635","118","22","576","0","23.101369515726372","3","2.6790760657746726","1.3642682046799104","true","false","0"
"634","117","22","2326","0","52.32298602298958","57","6.299634462786328","2.7540902756600767","true","false","0"
"625","108","22","5786","0","1074.6177809947735","94","57.31461297236512","53.464020814642744","false","true","1"
"630","113","22","1873","0","260.6237560231945","33","6.87587048841398","14.394245508338123","true","false","0"
"629","112","22","8878","0","530.3606626953602","100","15.052051555629776","7.244273699438665","false","true","1"
"632","115","22","5063","0","839.2220453899847","100","30.354350958648105","20.49146192932512","false","true","1"
"608","91","22","3374","1","214.4494056905356","100","12.191055860306498","9.49884161121144","false","true","1"
"633","116","22","2257","0","38.68216192061178","4","6.250162631921648","0.24743578676973765","true","false","0"
"636","119","22","9829","2","580.8326688446184","100","6.96626912520093","3.5090567246068365","false","true","1"
"642","125","22","2541","0","488.5560755030788","80","48.71330325043864","31.5907128546385","true","false","0"
"643","126","22","3189","0","251.8595372301308","91","20.33745354530017","11.196098442501105","true","false","0"
"637","120","22","9816","0","550.9605159175244","98","31.530710475830404","12.704665065434755","false","true","1"
"638","121","22","5649","0","838.2758220064682","100","57.03877184205714","23.315300650360577","false","true","1"
"647","1","153","306","0","13.710825406858422","0","0","0","true","false","0"
"649","3","153","340","0","7.406635367609628","4","0.9211397174230322","0.224828435698936","true","false","0"
"650","4","153","485","0","41.03669494933793","0","0","0","true","false","0"
"640","123","22","3777","0","223.01337914971637","76","20.31233371582799","16.678210973981535","true","false","0"
"641","124","22","6222","0","541.5141517219395","100","27.65026899279534","13.780727545497827","false","true","1"
"648","2","153","5534","1","332.73481754515245","100","20.94878406713084","16.30771211038616","false","true","1"
"644","127","22","6605","3","678.7269898322637","100","21.62059905152083","10.595128726908504","false","true","1"
"652","6","153","432","0","1.6722634045722538","9","0.2664203849301903","0.02223457359596242","true","false","0"
"639","122","22","6618","3","1720.0796996999911","100","74.2980912074825","39.75579071615849","false","true","1"
"655","9","153","393","0","7.760405959726646","7","1.224022473832535","0.10196947290892795","true","false","0"
"646","0","153","5880","0","520.5514559933314","100","15.048134444900898","6.387145780262428","false","true","1"
"651","5","153","221","0","9.764711109473291","4","1.1332526973140777","0.7770392440184285","true","false","0"
"658","12","153","304","0","60.52760831508864","6","9.249380007267506","2.30908206950463","true","false","0"
"653","7","153","423","0","21.038414487532272","11","1.8433395252556608","0.9394562962179852","true","false","0"
"657","11","153","2270","0","167.02220783433245","55","15.223649990491763","9.597363799563823","true","false","0"
"654","8","153","2045","0","292.3468948585052","3","52.47967342330825","4.935906096253078","true","false","0"
"659","13","153","2220","0","627.426231181257","58","68.20471427764514","44.79362200816408","true","false","0"
"663","17","153","541","0","40.22718658029497","28","3.792021992678034","2.1557385251444137","true","false","0"
"656","10","153","6523","0","311.1700182070106","76","33.96958682932366","15.907060300932487","false","true","1"
"662","16","153","2264","0","53.12148855842871","39","3.8115453940359796","3.010211118615037","true","false","0"
"666","20","153","1353","0","10.666335667483741","33","1.2477241159038757","0.4737446582921482","true","false","0"
"665","19","153","1746","0","143.0621811709748","39","5.089527542222022","4.0193865399560424","true","false","0"
"670","24","153","312","0","6.160075144973276","11","0.9055724906583379","0.21378694143433916","true","false","0"
"671","25","153","526","0","2.774558540851083","16","0.28477661404615656","0.17941335286145318","true","false","0"
"672","26","153","197","0","3.7613576310371073","0","0","0","true","false","0"
"667","21","153","1958","0","5.702149894961216","74","0.584701115793009","0.3286933152903388","true","false","0"
"660","14","153","5109","0","435.5354534241537","100","13.773426150478867","8.568667132926336","false","true","1"
"669","23","153","2012","0","130.79740270031905","51","7.102048311100816","6.3834502793404315","true","false","0"
"673","27","153","518","0","55.490374829909676","6","7.764659999744173","1.7681940432867294","true","false","0"
"674","28","153","386","0","2.099871762060477","8","0.17298065075051616","0.060059353842693515","true","false","0"
"675","29","153","391","0","12.731479098014276","26","1.3064156168807273","0.4797521423665443","true","false","0"
"676","30","153","724","0","9.77727148106521","12","1.1317160376043673","0.570773474276374","true","false","0"
"677","31","153","873","0","29.3472734811855","37","5.100548287283814","0.6528939327574281","true","false","0"
"668","22","153","5834","0","532.868674477227","94","52.04687726005014","30.062916392985063","false","true","1"
"680","34","153","377","0","12.029278714091205","28","1.8714254803720995","0.5151239436410975","true","false","0"
"661","15","153","1794","0","155.35188753041444","63","10.507462799418992","11.167688548979937","true","false","0"
"664","18","153","7214","0","308.3594773990887","98","19.99188514283383","7.563772669023799","false","true","1"
"645","128","22","8279","0","269.0518773459215","95","13.03689388984127","10.1876760535428","false","true","1"
"681","35","153","508","0","12.390547736323025","24","1.6431030332918015","0.7109803290967269","true","false","0"
"682","36","153","274","0","19.110750062804343","0","0","0","true","false","0"
"684","38","153","231","0","6.963370117136765","16","0.9086768087333714","0.39880733921343725","true","false","0"
"685","39","153","765","0","25.372266244482606","48","1.0585586286141926","1.74617904050988","true","false","0"
"688","42","153","1106","0","16.155793128739152","43","0.9166422910113537","1.1422403254730795","true","false","0"
"686","40","153","1070","3","122.71200377370833","56","16.953041387388925","2.6098750520285208","true","false","0"
"687","41","153","1968","0","353.04910881919216","89","27.251066962613226","18.91662111688418","true","false","0"
"679","33","153","1128","0","213.43585302752402","27","18.545451190132024","11.812403445999385","true","false","0"
"683","37","153","3299","0","575.6663477626809","100","23.932842410861657","10.913392769676003","false","true","1"
"692","46","153","3985","0","314.5688177229763","43","1.7922685669572231","0.632960475888384","false","true","1"
"694","48","153","1107","0","98.34130272508307","64","9.142487894898249","6.300226645473046","true","false","0"
"690","44","153","3797","0","367.51340437993997","96","44.64459115980398","22.968037472018917","false","true","1"
"696","50","153","292","0","26.627429990704286","10","2.587010911842795","1.385354096170916","true","false","0"
"693","47","153","792","0","58.65217088920196","64","7.097569810779238","4.2898513292602685","true","false","0"
"697","51","153","1076","0","165.72701375568698","48","15.309034687588621","8.741657989280869","true","false","0"
"689","43","153","4429","0","303.87643070729945","100","10.621343749403664","6.903774179523245","false","true","1"
"701","55","153","356","0","61.90197588931008","21","5.654941915246237","2.9777700256765653","true","false","0"
"702","56","153","218","0","15.243181066516549","1","0","0","true","false","0"
"698","52","153","949","0","9.624659920277528","48","1.4366516596862153","0.33951235802084084","true","false","0"
"700","54","153","997","0","107.26262630427837","22","5.298310425870624","4.990086993848471","true","false","0"
"703","57","153","219","0","1.760747661690616","7","0.3258204842156471","0.006384664633436224","true","false","0"
"704","58","153","253","0","93.7172077070795","2","10.199059978488133","5.131703392651273","true","false","0"
"705","59","153","205","0","8.825798875154836","6","0.9966941738227294","0.4512468113331678","true","false","0"
"706","60","153","357","0","7.930229385081918","10","0.9488664902132546","0.19515356557390576","true","false","0"
"707","61","153","323","0","5.782854874802764","24","0.6276398340760062","0.3206766889625407","true","false","0"
"708","62","153","235","0","12.441558484325894","8","1.8374519546627972","0.21832429006760015","true","false","0"
"709","63","153","231","0","62.77942033829752","13","9.095390224652787","2.1011293260195476","true","false","0"
"699","53","153","3542","0","317.93818488378497","100","9.472802003601565","3.067656942173652","false","true","1"
"710","64","153","620","0","77.6453151483781","22","4.397018895292468","4.155393212948274","true","false","0"
"713","67","153","1265","0","157.2186178759819","54","7.455360417322366","8.899139190915376","true","false","0"
"714","68","153","1438","0","252.96631460995684","35","12.495565107422179","14.74129223402579","true","false","0"
"695","49","153","3736","1","41.882751969503936","100","2.5267033815050217","1.211595026688342","false","true","1"
"711","65","153","4269","0","328.6282415180756","100","9.244509408927433","13.03773073548473","false","true","1"
"712","66","153","3486","0","290.063534101238","82","13.10226109359564","11.495909505779276","false","true","1"
"715","69","153","3503","0","366.3819053147553","100","6.111002456954367","3.1650820671293327","false","true","1"
"716","70","153","4488","0","350.88707668251493","100","21.723016416233346","17.32887981628553","false","true","1"
"718","72","153","1193","0","88.40477569700855","62","8.086670745592704","4.884019593203565","true","false","0"
"717","71","153","3659","0","760.0528981939088","100","33.762419313185","15.859750354794485","false","true","1"
"719","73","153","3751","0","273.3280934323577","100","14.585468745694024","13.58143340640741","false","true","1"
"722","76","153","904","0","230.75048353648248","2","36.9411747417812","1.1287195258365827","true","false","0"
"720","74","153","3523","0","694.8908574753274","39","28.03524051073754","9.215890442898168","false","true","1"
"727","81","153","969","0","48.5140942518857","54","4.438647530547308","2.8715226909542744","true","false","0"
"726","80","153","1258","0","222.59449542376402","36","22.128948848300865","13.308161419539529","true","false","0"
"725","79","153","1530","0","216.98286399136737","68","21.486082214313242","12.378709351340776","true","false","0"
"723","77","153","4531","0","80.05337174077641","100","1.8149457607908","0.8384465629723301","false","true","1"
"729","83","153","924","0","46.07197554218807","46","5.82926088340618","1.6967801759636612","true","false","0"
"730","84","153","826","0","129.1198523619875","57","9.943093631375021","7.141795160060491","true","false","0"
"728","82","153","1107","0","111.80531115556357","0","0","0","true","false","0"
"724","78","153","3536","0","169.36737637483375","100","12.572092279836404","5.931487247744904","false","true","1"
"732","86","153","1332","0","41.61492733892232","66","3.8834772548333496","1.7252485374065154","true","false","0"
"734","88","153","1125","0","13.719160569932196","63","1.022699622612481","0.9430758945442489","true","false","0"
"691","45","153","4287","3","245.33950493965193","100","15.832474379515668","12.352810185336839","false","true","1"
"733","87","153","1164","0","18.542874082597645","49","1.8163371277083844","0.8022902750137197","true","false","0"
"735","89","153","4788","0","1000.3606409654941","100","35.370050702681866","18.180353580719107","false","true","1"
"740","94","153","1227","0","46.02624123547771","50","5.856550532067704","1.8539439152631876","true","false","0"
"731","85","153","5158","0","1569.9393329235297","100","54.5605988960107","36.43801772663037","false","true","1"
"738","92","153","3601","2","1009.7579977007633","29","15.392521422304316","4.382912826083958","false","true","1"
"739","93","153","4337","0","683.6563362806125","100","44.96799195653609","26.17871336177493","false","true","1"
"743","97","153","5318","0","419.4446843651841","100","12.526498943541453","9.39269937992751","false","true","1"
"744","98","153","2532","0","163.28097934109795","47","15.957461070024564","7.605802774738781","true","false","0"
"741","95","153","1641","0","182.5579362194449","94","9.997423473070315","7.519942555208892","true","false","0"
"746","100","153","672","0","212.71287653912339","43","21.2891305765523","12.625684132159579","true","false","0"
"742","96","153","953","0","72.7718166253238","46","9.630162054419467","4.183368155997592","true","false","0"
"745","99","153","7023","0","1174.9504063932557","100","29.382783786088993","21.917107295393674","false","true","1"
"747","101","153","6559","0","240.81484287901762","100","7.873461899300795","6.151498997275499","false","true","1"
"749","103","153","6161","3","667.0905968205902","100","31.064939339535105","15.026130966607903","false","true","1"
"750","104","153","2431","0","492.9912582981325","14","54.927870032214365","17.94160899304544","true","false","0"
"751","105","153","1643","0","31.71973507903632","65","2.141863636349328","2.318644004408668","true","false","0"
"748","102","153","10027","0","136.61844467819733","98","21.037324866267845","4.759858327454253","false","true","1"
"752","106","153","928","0","17.085830797104336","13","1.6878349953877625","0.7788381660054958","true","false","0"
"754","108","153","401","0","22.331185682614077","9","3.4229928054512637","1.3523964709332306","true","false","0"
"755","109","153","1901","0","34.8456111828451","49","2.8103037206512167","1.9103914996390967","true","false","0"
"753","107","153","1495","0","94.69674112677387","61","7.328035450898491","3.294411273420415","true","false","0"
"756","110","153","1657","0","59.644529392947454","13","5.009091841198927","4.132209829527016","true","false","0"
"737","91","153","3370","0","309.9845275614788","100","8.073837039349918","4.147384043788459","false","true","1"
"721","75","153","30000","0","814.4915218313002","100","41.71298107169591","23.528018028071724","false","false","1"
"759","113","153","1476","0","150.09911301224216","35","7.144524923092644","6.613765814487032","true","false","0"
"763","117","153","2474","0","105.32097104976987","53","7.541223385210437","7.111926982203693","true","false","0"
