"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"random spoofers noseed"
"03/28/2019 08:34:55:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"28","27","8647","0","1461.176800879151","91","25.79575475876993","20.054753298893107"
"24","23","30000","4","2252.383290532882","99","98.9116516558315","59.59668324752932"
"29","28","5721","3","162.53090065502016","100","1.9242969107975927","1.1205902608164446"
"30","29","4862","0","161.34806442149554","100","9.065184952044456","6.2840593354432785"
"31","30","8822","0","425.37921730902576","100","22.299262645096395","10.813149248968129"
"16","15","7493","0","835.2830041979211","100","12.521814683271602","8.532287228600147"
"32","31","7520","0","571.5111961278919","100","24.2473086219903","16.766125853218025"
"33","32","4639","0","244.6777402100739","100","10.622568219459797","9.96261548904603"
"35","34","3892","1","64.66929677290835","100","2.225289940475054","1.7004006657430528"
"36","35","4259","3","236.8689994227612","100","16.286792442139273","12.566904464495337"
"34","33","4627","0","678.1498646764378","100","5.300352769501814","3.752270873117262"
"37","36","4219","0","401.0773330404342","92","27.056898557164054","10.040241477686648"
"38","37","3280","0","1349.5068046385213","100","21.586382720790496","11.286062836067027"
"40","39","3404","0","99.36736014290993","100","4.62899735009713","3.32438421493721"
"39","38","4117","0","185.03849049614428","100","7.787953629021376","6.361266662010382"
"41","40","3769","0","947.1194521708042","100","35.432810247826005","38.0466391470846"
"43","42","4053","2","63.113554639649905","100","4.019442128350716","1.7168777626029772"
"42","41","3895","0","482.15813158539135","100","8.984899948779297","8.34359711169576"
"45","44","3814","0","380.85107151923455","95","25.5323689672359","12.096268495458444"
"47","46","3985","0","125.15563929899287","83","4.44204773088168","1.8832309715880338"
"44","43","4421","0","111.92614461840955","100","4.857449125128324","2.9369853857988995"
"46","45","4291","0","145.1348027753999","100","9.90586524354458","6.398209400367903"
"48","47","3417","0","985.4931026412","100","8.051621648996623","6.8044048910661505"
"49","48","3891","1","58.30325320028217","100","5.541326651594322","2.5029379077968894"
"50","49","3735","0","104.51110636788343","100","2.934001126265022","1.3731766964262537"
"51","50","4869","0","681.9157323671021","100","15.754722386893627","12.105542476230237"
"52","51","3916","0","482.40952926731563","100","36.419506068529614","29.3796942170476"
"53","52","3402","0","221.16112809579033","100","10.178652553712864","7.770229056897827"
"54","53","3487","0","551.2964654772371","100","9.416968079165768","7.383880682429155"
"55","54","3327","2","749.9125402416723","99","36.7991507627892","30.53551780208315"
"56","55","3290","0","202.7540991343795","100","15.476824369198336","7.50629520607659"
"57","56","4423","0","421.12754158422723","99","2.7593889641242053","0.9783578854069669"
"58","57","4630","0","46.41750151739042","100","1.9414101531623544","1.1049754405738905"
"59","58","3277","0","632.3970879306313","97","28.574745831172226","21.10812096718101"
"60","59","4095","0","318.1062653606465","100","10.832750556855913","5.207771263864957"
"61","60","4755","0","49.94762362207296","100","5.511564047149609","3.0624496410084667"
"62","61","4205","0","95.95197258000022","100","2.1682215793568487","1.5166059871082713"
"63","62","3951","0","421.5888843443759","99","8.766782987553219","8.832041260023278"
"64","63","3513","0","289.29399009549184","100","13.922646895288437","8.395508077331439"
"65","64","4967","0","376.9810356319113","100","14.918500618508599","12.717218264242483"
"68","67","4465","3","696.9342382790255","100","23.39621583340553","14.318896645793957"
"66","65","4260","0","103.59742169750568","100","6.890425979536339","3.875534042746556"
"67","66","3496","0","721.4925984744357","97","16.0406166881692","10.915408536877068"
"69","68","4651","2","1084.124529093274","100","15.895606578484955","15.104790576548897"
"71","70","4485","0","303.5058047664075","100","15.592675519012271","7.093046521122942"
"70","69","3505","0","159.88400685593356","100","10.133391928282158","5.165990000206927"
"72","71","3658","0","658.8416827718589","100","64.85715738485186","37.63284763103867"
"73","72","4291","0","165.21946316355852","100","22.739130911794895","9.49523440788367"
"74","73","3774","0","492.2617905569817","100","17.88998561459994","12.385034702511309"
"75","74","3630","0","223.48748140648124","85","15.455145029199839","13.801594630799716"
"77","76","3632","1","817.1193154875366","31","15.539256261466837","7.658623999620341"
"78","77","4532","0","298.3008213325025","100","10.5842406534673","6.18934270928672"
"80","79","4999","0","645.2184230928779","100","31.2078298371923","15.88607999304168"
"79","78","3531","0","124.79219870822237","100","8.8119194960941","7.001272275513451"
"81","80","3693","0","282.2857237129473","100","37.31256503452326","15.505681889926116"
"82","81","3357","0","185.754774089518","100","4.985823918249635","1.9941823488087207"
