"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"random spoofers"
"03/28/2019 00:04:31:952 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"34","33","1","4642","0","510.99017923230946","100","3.8796951111339872","1.5664189797717958"
"37","36","1","4017","0","675.3769912608027","91","74.41930171183016","35.6419055774832"
"40","39","1","3407","0","248.90324098381572","100","11.13558512779043","6.383216252048992"
"39","38","1","4171","0","425.5697805717185","100","8.411531898684673","9.278293681856756"
"43","42","1","4050","0","121.5526761363709","100","10.208203707627712","4.96159794331484"
"42","41","1","3911","0","512.4264358237091","100","20.695909480331498","13.759407847073224"
"45","44","1","3789","0","1141.3235970950875","96","15.015643857825276","8.055159110111797"
"44","43","1","4430","0","876.6241765683455","100","13.040635580685562","7.945253434918006"
"47","46","1","3980","0","83.02616974922428","82","6.471450688643085","3.082092824714999"
"48","47","1","3421","0","968.2122986954594","100","10.849493803989855","7.979746296205423"
"49","48","1","3892","0","427.53291088624593","100","6.060989862995406","2.432971726470033"
"46","45","1","4286","0","1247.1221193042218","100","10.012497461885168","8.409641498595628"
"50","49","1","3738","0","46.10418480781806","100","1.3861885551829545","1.3432279645716982"
"52","51","1","3925","0","975.0300328417705","100","54.05767265415138","33.0688817202387"
"53","52","1","3405","0","137.4719738110082","100","5.954980899065023","5.769558920901001"
"51","50","1","4912","0","1077.7316579288909","100","21.430993574606227","14.80887103714181"
"54","53","1","3499","0","450.6123821075296","100","23.869696693606844","13.77924692577521"
"41","40","1","30000","0","703.3694363612531","100","59.67771421486955","37.136807801688285"
"55","54","1","3294","0","1125.977358877608","100","20.525038149067267","14.112348417185991"
"56","55","1","3287","0","163.52915286043125","100","15.09177639385428","8.480730018232467"
"57","56","1","4422","0","244.2345169764297","90","6.477096434572012","4.069032492470627"
"59","58","1","3258","0","597.1453136217254","95","41.48602748437674","26.200956448629643"
"58","57","1","4630","0","24.018339526855065","100","1.7944034565059745","1.221835620881007"
"60","59","1","4095","0","854.3521608409646","100","34.31574933147248","16.79256287729676"
"61","60","1","4749","0","68.82838608623995","100","3.80783628618201","1.7707815954394708"
"63","62","1","3953","0","652.7421980805598","100","11.013717726081708","7.154304569863164"
"62","61","1","4216","3","552.0093618418423","100","9.383997001487469","7.035057987642906"
"64","63","1","3518","0","611.2469052357375","100","16.875565787282827","12.473714745903278"
"66","65","1","4261","0","937.7181733804706","100","21.219311706998475","14.761233693721454"
"67","66","1","5009","6","536.1642766506737","96","16.917057550402678","21.869066710929715"
"65","64","1","4961","0","285.5976064434438","100","12.05698119889365","7.683476112713971"
"68","67","1","4486","2","630.0762716626842","100","21.79444209835711","13.092570959308615"
"69","68","1","4633","0","1106.5225286441544","100","26.594430270477275","14.826357411110202"
"70","69","1","3508","0","399.4752536124075","100","11.207195131569927","7.598910181550787"
"73","72","1","4283","0","378.93672704762145","100","19.5481518573793","9.627094721378592"
"71","70","1","4480","0","150.60490066690872","100","9.344054976933398","4.399755486117094"
"74","73","1","3758","0","412.88642413077014","100","13.505301472351146","13.566090835646534"
"72","71","1","3661","0","458.8779141299969","100","25.366608888209445","14.490255324246666"
"75","74","1","3522","0","159.78019707587808","86","17.699077648727698","7.0430710346100875"
"77","76","1","3638","0","390.01608208545207","34","39.51305365611131","21.11143830145368"
"76","75","1","4083","0","411.978842437794","100","10.523078736669781","7.34684945836484"
"79","78","1","3538","0","91.57476307578699","100","7.7659644269065655","3.4448899039713363"
"81","80","1","3704","0","909.1426444994567","100","37.57556185107737","39.27806708723252"
"78","77","1","4532","0","89.60557084681015","100","3.8533560146538886","3.133972880872901"
"80","79","1","4816","0","571.339813721182","100","36.139575710967094","19.95077259201641"
"82","81","1","3373","0","747.1906424760369","100","36.13970466933905","18.358126682886205"
"84","83","1","3767","0","321.4394852015858","100","9.335897284384174","5.046362686803502"
"83","82","1","4466","1","368.2900321729756","100","23.823945239123923","10.950441180109536"
"85","84","1","3490","0","258.584615316038","100","13.549265680452462","12.940488869452626"
"91","90","1","3610","0","570.1585199475668","100","39.76926658869526","13.495210006925614"
"87","86","1","4342","0","1119.8000689734033","100","11.779534419281607","17.44925189268057"
"90","89","1","7098","0","1168.5499005928002","100","51.75097696147415","47.11811391401273"
"86","85","1","5112","0","1210.6949067637743","100","38.7157093777584","15.136314445322217"
"93","92","1","3614","0","493.25318374751447","45","39.61417064356558","18.504442615957593"
"89","88","1","3829","0","135.00058150239366","100","1.4572927101849922","0.8270125676045738"
"88","87","1","4354","0","179.2867887095075","100","14.091417686365865","8.784274557967347"
"92","91","1","3387","0","560.3928404887553","100","18.42166712589461","19.99485210634225"
"94","93","1","4342","0","792.5946684074507","100","45.4991257704769","35.18438137981651"
"98","97","1","5312","0","839.9256328146917","100","19.123010982872884","17.95193721641441"
"95","94","1","5639","0","1526.080443787786","100","17.77562611029085","10.64386654935591"
"96","95","1","3458","0","313.09802324384145","100","20.79393936432453","14.729518379879462"
"97","96","1","3689","0","615.3952410700033","100","18.450392584312446","11.05664674344391"
"99","98","1","5322","0","969.9025727649578","92","37.91389768747275","27.799263396694606"
"102","101","1","6588","0","558.8907593912716","100","24.894347919277102","15.91962122515154"
"100","99","1","6922","2","571.4127872793739","100","31.737153773339983","11.144832875014599"
"101","100","1","5870","0","431.7598552756209","100","19.676165712400934","20.071237478769028"
"104","103","1","6186","0","448.7986656548545","100","32.136413853971774","14.850300485257451"
"106","105","1","8300","0","533.7775485873958","100","1.8440830224494134","1.570337631670434"
"105","104","1","9053","4","493.7915684868792","99","52.90132185901254","26.663919955458518"
"103","102","1","10013","1","125.57989742929664","100","8.764123330740508","5.889704144457294"
"107","106","1","6897","0","163.74662227447817","100","15.367228958512444","8.603697331450494"
"109","108","1","5941","2","440.6075322180621","100","50.90822429286731","22.555057164194356"
"108","107","1","11059","4","1714.0356713439053","100","11.833182718838406","18.000643103978295"
"111","110","1","5790","2","344.13748138095883","99","10.941273585583113","6.1472628319929425"
"110","109","1","7049","0","92.00887241694035","100","3.437891027234471","1.9428825318933831"
"113","112","1","8878","0","462.19708716475174","100","32.856108848038645","14.02131669374229"
"115","114","1","7624","0","774.355594374067","100","48.93614620039384","41.59552017107048"
"116","115","1","5058","0","614.2764587553424","100","37.12946392946657","17.041261415152604"
"112","111","1","30000","16","1843.551348711626","100","19.776129733968006","27.975849511428443"
"117","116","1","6891","0","180.14555220945894","54","13.024461958718184","7.192245626322134"
"119","118","1","8570","2","1794.4030402054814","100","24.12225403709343","11.96090472240886"
"120","119","1","9833","0","515.8877841106953","100","11.118023332368352","6.452463986625161"
"118","117","1","30000","3","2088.9772178092194","100","45.06108424471651","24.696121587347584"
"122","121","1","5644","0","1049.729192435452","100","47.30530797680067","60.492034868036946"
"121","120","1","9801","0","770.5339697594029","99","43.76847186352683","26.63226244832112"
"114","113","1","9672","0","1182.32629607219","100","44.268149222154726","17.215849534085336"
"125","124","1","6222","3","162.5007477375038","100","10.746198114968054","9.516056989257173"
"127","126","1","6106","0","753.460398847568","100","34.12061061196265","21.74720867255689"
"123","122","1","6684","0","1057.8494363967268","100","37.906204074459886","29.38710534116083"
"126","125","1","5129","0","610.7259839744585","100","17.94664184384811","9.9907601998426"
"130","0","3","5894","0","657.9112680431148","100","28.713022114317138","29.683080125051976"
"132","2","3","5563","3","334.1007233443085","100","30.62552186701484","15.7030377214869"
"133","3","3","5411","0","667.8202253950252","100","17.935460303921225","14.75585602966884"
"124","123","1","11395","0","303.5032265439484","100","25.069719021120672","11.822488761241468"
"131","1","3","8758","0","483.0041668442363","100","12.493416276653157","11.286917477982804"
"129","128","1","8284","0","471.74152566785824","100","15.858795459580175","8.399759819654898"
"128","127","1","6603","0","279.2615363198562","100","9.904139651794315","7.200547331043379"
"134","4","3","8580","0","1569.247401496699","70","65.9751555590459","29.66414603886852"
"136","6","3","7599","0","14.870429647603826","100","1.427437043940148","0.7236768290449805"
"140","10","3","6527","0","509.78013145977184","100","22.5484611837326","18.653872712377407"
"138","8","3","7477","0","1416.1887679561053","54","135.32234016903806","71.02204035444343"
"141","11","3","7780","0","162.2911607549575","100","5.069459206606713","4.144673273803405"
"137","7","3","5800","0","150.36520967171384","100","3.467711108234048","2.818717528419228"
"139","9","3","8268","0","641.5108934445066","100","34.20787040120934","25.985164202096755"
"143","13","3","8134","0","580.539486107399","100","14.868415171256226","11.49053571937518"
"147","17","3","5558","0","627.9948141776885","100","34.385326268258204","25.26559760352881"
"135","5","3","5462","0","1047.0457889160239","100","22.060145961741778","10.98872583849854"
"144","14","3","5121","0","346.3223175797921","100","10.37159950705983","6.1104324757402075"
"146","16","3","10026","0","134.33994333721228","100","13.017077585054805","7.139064202921734"
"148","18","3","8616","0","1440.4335053978725","100","21.264696576880368","23.980395531024442"
"150","20","3","4868","0","9.37145888119723","100","1.3059654994895382","0.3150939129977391"
"149","19","3","7886","5","1165.6272333013173","100","26.366037321853124","12.957437001411678"
"151","21","3","5443","0","27.693444281048883","100","0.7560553228052891","0.48032171910258825"
"152","22","3","5873","0","638.255307823353","95","71.33520032070828","32.3720581009744"
"153","23","3","7090","0","966.6645484327825","100","65.86987515579156","56.25862104215939"
"154","24","3","6462","0","420.8777288957542","100","10.527732373370828","9.458409353131609"
"142","12","3","30000","5","2756.166941623497","100","26.95601424081378","19.128466737219885"
