"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 nolh"
"01/19/2019 22:09:12:449 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"408","20","9857","0","3857.946627552115","48","261.7564253612719","328.5483551040139"
"413","25","35000","0","3065.60627682092","0","0","0"
"409","21","5058","0","1176.528358966669","139","154.0475026616753","42.89011342652895"
"411","23","3006","0","2215.859327518793","0","0","0"
"410","22","5272","0","2231.8783561865616","0","0","0"
"412","24","5385","0","3363.288259030648","0","0","0"
"414","26","2773","2","610.5625928437116","49","46.380709123290224","40.954088208537925"
"417","29","35000","0","3283.933033618136","126","268.25743294994555","192.45853079978332"
"415","27","2208","0","1086.769291590126","79","65.15217226773517","33.66861914993424"
"419","31","35000","0","2716.2194337249266","0","0","0"
"418","30","2793","0","2703.003536932431","0","0","0"
"420","32","4404","0","1504.5709836223855","0","0","0"
"421","33","3529","0","240.58184920913322","0","0","0"
"422","34","2212","0","307.7411524246817","134","32.98842509027948","13.622523041661191"
"423","35","2332","0","391.1118352372489","197","30.38688830241884","23.84468786500484"
"425","37","35000","0","3076.28386354685","138","108.88486046499548","76.45905178133746"
"416","28","4404","0","2334.9699221269666","145","89.08316799700061","62.27294006486806"
"424","36","35000","0","4689.687968767986","92","139.5445234055387","57.4051737257213"
"426","38","14823","0","5511.197319931593","4","422.7305076164131","23.50110603709707"
"427","39","4985","0","3488.898414101484","0","0","0"
"428","40","3498","3","479.4480016623484","0","0","0"
"433","45","35000","0","3346.1831515427157","47","13.881968719749278","21.675594112537865"
"430","42","2847","0","1481.029476309675","23","163.0997169419703","95.58154359983345"
"431","43","2467","0","1201.891643638612","157","20.95830276471157","20.55408928166785"
"432","44","8998","0","2507.5708408862297","99","108.43225434063831","82.66079136357097"
"436","48","3959","0","1245.8440904278361","0","0","0"
"435","47","35000","0","4632.556376375163","12","224.4944083028396","43.555311456821194"
"438","50","3351","0","2077.195320884099","84","97.71454003459753","43.2029811227005"
"434","46","20044","0","3893.5705511203737","0","0","0"
"437","49","7728","0","563.2661091422319","42","41.20134074727836","17.4853706658996"
"439","51","2411","1","338.31768056988915","163","10.479051493014074","7.577579017328015"
"441","53","35000","0","3565.1931807969586","46","517.0028499961493","135.79708644439117"
"446","58","35000","0","3677.767000080943","20","83.93318784573961","66.3767156279478"
"442","54","2863","0","1388.5732189981559","0","0","0"
"444","56","7425","0","1298.4456349100637","4","94.15434889163762","60.385388756281785"
"440","52","33112","0","3717.1033052654298","0","0","0"
"445","57","3999","0","392.63037715374884","20","38.78077999522065","13.14809323966962"
"443","55","26798","0","4268.587926057399","14","55.69657643559875","57.300768964292466"
"449","61","35000","0","3990.26662009082","68","87.35267187136971","62.23038596659694"
"447","59","35000","0","4328.218033338291","190","76.82180060715604","55.19621611374492"
"448","60","20753","0","5064.863328709569","32","575.2672451143924","325.51971126499865"
"451","63","3211","0","1227.3683700393904","0","0","0"
"450","62","3168","0","2134.0903616428504","1","0","0"
"453","65","3237","0","2838.3485587538416","9","485.2661001757636","1.2004217739826264"
"452","64","10201","0","3590.205385880259","88","75.33033355963104","72.90247581078377"
"429","41","35000","0","626.3817368696962","0","0","0"
"455","67","35000","0","2715.5910661775333","11","23.49996834923079","2.6168211665261336"
"454","66","2817","0","2876.882608612402","87","313.621785313765","175.82706966814018"
"462","74","35000","0","0","0","0","0"
"456","68","35000","0","3524.3547576250585","6","360.42597080399656","52.480570689602246"
"457","69","3033","2","3048.0698897912","0","0","0"
"458","70","3201","1","978.5779555401665","0","0","0"
"460","72","4739","0","894.4904870679089","131","47.259911037427756","32.665222460425895"
"459","71","35000","0","2030.9199253812528","30","90.5967782586574","47.70030937349676"
"463","75","9522","4","1268.248247890066","0","0","0"
"461","73","13315","0","3417.131714521998","58","116.43184247661839","86.33449481675746"
"465","77","2610","0","154.68373607622536","0","0","0"
"467","79","3557","0","86.5302782338793","167","6.471509188939523","4.720117768433992"
"464","76","35000","0","2926.010406158536","0","0","0"
"466","78","2536","0","183.00522786755442","0","0","0"
"472","84","35000","0","3859.5909059698133","0","0","0"
"471","83","35000","0","3170.4364765504324","0","0","0"
"470","82","3039","0","2724.9606231766684","28","162.256978611686","92.59157193896402"
"469","81","16997","0","4075.3587043851667","180","111.10180367159634","63.888500952183165"
"468","80","5171","0","68.34124596390792","200","3.727811440964756","1.7637508899467478"
"473","85","2480","0","432.05145855880716","0","0","0"
"475","87","4864","0","257.5015300154836","12","13.185819635576884","8.915513580722399"
"479","91","35000","0","3706.6788378162173","35","242.3477582297606","106.63700596602249"
"474","86","2662","0","859.389212611328","0","0","0"
"476","88","4091","0","149.97234038587902","200","11.708480800663803","8.623204400822088"
"478","90","2159","0","2319.869419267901","37","97.90973928950201","50.35176885045442"
"477","89","9372","0","2659.215917924314","98","86.78974959057861","94.2136976610133"
"480","92","8515","0","1097.4213506635604","0","0","0"
"481","93","3270","0","1518.7994685075819","0","0","0"
"482","94","3262","0","44.56427066025353","0","0","0"
"484","96","4186","0","239.77040839659367","200","20.12626445394487","12.60491495402094"
"483","95","27377","2","2681.495761305155","46","440.6539974633453","20.66247866721871"
"486","98","3499","0","979.8603785059556","70","96.7922637491969","58.71368417704303"
"485","97","2936","0","1836.744210373422","98","94.30411461821022","90.10905699759816"
"488","100","28090","0","3354.530099354024","0","0","0"
"489","101","2803","0","1233.7296291017074","0","0","0"
"490","102","2476","0","1895.8306918491724","0","0","0"
"491","103","8518","0","711.8366961874387","165","39.763929660240294","31.452851589648517"
"487","99","24121","0","2591.6757266635623","0","0","0"
"494","106","3049","0","1638.6889670127537","17","139.49384859321853","145.45131546206127"
"493","105","35000","0","5511.931775644403","170","114.14158133962945","69.71216446168634"
"496","108","35000","0","3231.591222865258","0","0","0"
"495","107","35000","0","3619.7367721847604","4","440.49326580644856","25.94144607835788"
"497","109","2176","0","2033.0319008200788","0","0","0"
"498","110","35000","0","2608.127529715679","2","51.73575777776826","11.975649801599499"
"499","111","5639","0","587.3664422226195","200","8.772116859772387","7.2403106706335425"
"492","104","6267","0","415.4759361436959","180","14.28344325447452","4.462948460134092"
"500","112","6955","0","1693.0136092024586","39","86.14932119534635","67.60826177686174"
"501","113","35000","0","5578.521864553355","84","332.7631743362578","221.5319902216324"
"502","114","17829","0","3484.7088585738575","14","212.18075799150628","120.05318875506619"
"503","115","35000","0","5531.409195764692","0","0","0"
"504","116","35000","0","4179.014566386179","0","0","0"
"505","117","2500","0","3922.2369141920717","0","0","0"
"506","118","2364","1","448.65041805438614","59","47.40267446511753","16.612400714325172"
"508","120","6762","0","1597.383119679963","34","36.382120050414905","24.841064856514645"
"507","119","32888","0","2660.958813111256","185","152.07481579076975","117.82395183009402"
"510","122","8953","0","3669.9044598669507","56","104.43883849085935","104.57449447377452"
"511","123","11095","0","2068.19372208092","0","0","0"
"512","124","5087","0","2895.4769434188465","0","0","0"
"509","121","31217","0","3996.5819646634013","155","102.54234488158805","98.77502893927769"
"513","125","2856","0","865.1452449333486","0","0","0"
"514","126","2282","0","1446.6431635006813","0","0","0"
"515","127","3956","0","1397.8630493443723","199","93.39407007698519","65.0007420562465"
"516","128","3937","0","1764.9499401540322","124","86.29021029196196","62.15687026865365"
"517","0","3795","0","1457.6181161346608","0","0","0"
"521","4","35000","0","4260.054504256969","29","9.727761911873086","13.348780248980214"
"518","1","4688","0","2842.748380471376","0","0","0"
"519","2","2559","0","12.994565690234607","145","1.4478274040231327","0.7475810216614353"
"520","3","2311","0","1677.2345144040592","151","77.21836510012234","62.68763430927092"
"522","5","3819","0","2565.659568217106","7","74.54245788433808","5.760535957241926"
"526","9","35000","0","2809.855093220238","1","0","0"
"524","7","3076","0","1174.5240020830813","2","34.98298116876547","11.409238949115972"
"523","6","35000","1","4953.280622514518","0","0","0"
"525","8","10471","5","1288.2261575974112","0","0","0"
"530","13","35000","0","2781.3890838267075","17","26.59693831665954","8.434336004756576"
"527","10","2186","0","2595.386445199346","76","175.8537301159963","96.61962625621968"
"528","11","2158","0","673.3567146771821","91","73.59244005089406","55.83478157201128"
"532","15","15111","0","3587.4143836428802","0","0","0"
"529","12","35000","0","3951.778868680174","126","260.68612841104647","135.7161033566974"
"535","18","2685","0","1187.3061361604325","163","75.09251115741642","57.02077033942435"
"534","17","4316","3","865.1820512673926","58","51.60261826473412","8.2425347401941"
"531","14","5966","0","4577.555488422705","0","0","0"
"533","16","35000","0","2720.365529561117","8","159.0069107271704","75.11140923745421"
"536","19","2172","0","1887.7561117395744","43","110.89856915487283","64.27881864805529"
"537","20","8732","0","2873.267737448504","119","67.50415534380724","120.02625686202077"
"542","25","35000","10","3352.079589424643","1","0","0"
"538","21","5040","0","3658.3595852832923","44","164.60271861769598","158.76467544356066"
"539","22","2749","0","2024.666112694714","0","0","0"
"540","23","3015","0","2300.7514731986007","0","0","0"
"541","24","5401","0","3633.3934342065736","6","92.39310931398886","63.648597503506124"
"543","26","2775","0","1047.4138100298924","72","49.12566566570057","43.275977791369364"
"544","27","2204","0","529.666138004151","110","23.88998874687146","15.078444529629627"
"546","29","25888","0","3883.6872497337595","151","294.05028699429994","129.80928325758234"
"545","28","3752","0","2745.8936985068935","80","320.6076660926432","163.67291647230144"
"549","32","4421","0","762.7272648930302","0","0","0"
"550","33","3521","1","490.4203876430595","0","0","0"
"551","34","2217","1","415.5146645113405","159","18.568537466236307","21.25226937585343"
"548","31","35000","0","5529.212347478797","0","0","0"
"547","30","9292","0","3681.8242549945535","0","0","0"
"552","35","2475","0","1354.9970482808783","187","15.360708869561966","17.5587433654277"
"554","37","12593","0","1935.9135278920496","199","39.93128022457588","45.17058570113954"
"555","38","3582","0","4559.523860376811","1","0","0"
"556","39","4700","0","3386.5513635548427","0","0","0"
"557","40","3490","0","227.54079670416917","0","0","0"
"553","36","35000","0","3799.830197581198","52","32.585259144841295","16.13950638703835"
"559","42","2833","0","1110.865048566117","37","31.108287991169654","30.894277402886562"
"560","43","2453","0","447.21323294985257","200","40.71542003625139","26.635340119408177"
"562","45","3862","0","3180.4045350912197","99","282.1103774461788","261.36958739955634"
"563","46","2614","0","1275.3445903909474","3","88.76728138266417","47.99309284963805"
"564","47","2348","1","717.1629890045322","10","87.83980065088647","37.12058767894238"
"565","48","3953","0","489.4789700964165","0","0","0"
"561","44","19592","0","3397.9132217382453","118","88.0254242273933","61.17155158531452"
"567","50","3370","0","1305.84648551252","102","61.38082041302046","60.07427404551721"
"566","49","7733","0","1178.464549288201","15","66.29730327164083","5.093196255482404"
"558","41","35000","0","2679.6991773555364","0","0","0"
"568","51","2417","1","397.383168789807","168","33.510264538824984","17.334080682814275"
"571","54","2868","0","1482.809773375801","0","0","0"
"570","53","25313","7","3448.6105078717646","138","119.17062935881391","101.98152024926506"
"573","56","7412","0","2625.2250302467787","7","72.85530903825314","35.82285033159745"
"574","57","4013","0","422.96157695843107","83","51.43548468132095","20.33000941277843"
"572","55","27417","0","3286.537572912297","10","218.5768602359417","171.63373468554167"
"578","61","35000","2","3775.457960618171","85","76.5847082417392","68.41647662440361"
"575","58","2460","0","1930.8328729120828","51","92.68454314170697","68.87394138345473"
"569","52","35000","0","2561.7166843206637","83","105.62737931232142","66.97391460433892"
"576","59","2897","0","3406.3966520558283","185","92.1431581778227","42.210538236948004"
"577","60","4476","0","1255.8209718104545","82","77.71000718802999","50.1586481939907"
"579","62","3171","0","3094.234447127767","0","0","0"
"580","63","3212","0","757.9367467729388","0","0","0"
"581","64","35000","0","3904.552331524596","62","79.07454488748952","53.95337525100434"
"582","65","3239","0","2504.896360098609","28","167.1270933851383","126.89344470644133"
"583","66","2852","0","276.1962824516548","198","27.19639239670962","13.276972790269113"
"584","67","7577","0","2891.267745887124","2","372.21331252190964","0"
"585","68","21539","0","4406.718688973232","6","127.52332662177447","87.83145075055174"
"586","69","3021","0","2603.258972681635","0","0","0"
"587","70","3186","2","475.2249882912258","0","0","0"
"591","74","35000","0","0","0","0","0"
"588","71","10384","5","976.9377678454499","51","86.72274058666389","46.86729819211628"
"593","76","35000","0","3159.7427342046267","0","0","0"
"589","72","4769","0","1586.7619529620367","77","55.03382365103429","38.707252387606665"
"590","73","10685","0","2964.7572612704707","107","94.55134611070451","35.916939963188874"
"594","77","2604","0","62.39173638668034","0","0","0"
"599","82","35000","0","3101.153494404073","13","46.42481718153816","14.63020994015876"
"596","79","3556","0","93.02107858450086","179","9.483001555605737","5.325522332261937"
"595","78","2554","0","336.3778898822389","0","0","0"
"592","75","35000","0","3449.027569573448","0","0","0"
"601","84","35000","0","3839.1145755861653","0","0","0"
"598","81","10494","0","1858.9291616131106","112","129.19640819641606","68.21508516661709"
"600","83","35000","0","4181.310131470765","0","0","0"
"597","80","5181","0","144.39647873899733","200","12.24566116307667","6.672619303100799"
"602","85","2504","0","914.3420782201969","0","0","0"
"604","87","4872","0","1269.9034066649253","20","60.28654538213683","36.39428509935553"
"603","86","2686","0","3460.0534584188345","0","0","0"
"608","91","35000","0","2770.7164870084466","37","69.62847354094126","65.72337075336154"
"605","88","4095","0","114.78811932713036","200","9.468325639821797","4.863213491224064"
"606","89","6601","2","3004.9824465939314","92","68.83306122152625","60.2052481421799"
"609","92","8478","0","1481.7940398609117","1","0","0"
"607","90","35000","0","2272.5695380853126","50","226.5145323088743","150.7928737325413"
"610","93","3277","0","1987.5547240802803","0","0","0"
"612","95","4989","0","1884.946841925115","95","74.39027884403686","49.77116986541608"
"611","94","3266","1","93.50183513088118","0","0","0"
"613","96","4192","0","336.0300069145999","193","9.7041476597245","10.65318871101467"
"614","97","4755","0","2438.0097632696006","143","97.68382297775209","63.92734762994218"
"615","98","3532","1","3362.6775785159703","34","35.52615398097811","17.171186129939304"
"617","100","35000","0","3141.366376028386","0","0","0"
"618","101","2795","1","591.926076185707","0","0","0"
"619","102","2432","0","2313.3619551999213","0","0","0"
"620","103","8472","0","262.22114372857453","176","8.53302546886976","6.108601084264846"
"623","106","3052","0","1479.2320227303157","76","59.52996135166549","31.986617209239334"
"622","105","9752","0","3506.62521301376","36","319.35696459482625","343.65107646323287"
"616","99","35000","0","5061.066813819252","0","0","0"
"625","108","15283","0","3201.558221595271","0","0","0"
"626","109","2154","0","521.2582470423499","0","0","0"
"627","110","8255","2","2365.042241434381","0","0","0"
"624","107","18287","0","3143.6687152427266","34","54.060165156394625","32.09948378384538"
"628","111","5631","0","2780.7049296266123","135","85.65481098893396","107.62878277116415"
"629","112","6931","0","1656.026676262455","12","28.366044839190863","41.040646419477355"
"621","104","6352","3","842.4229539856888","164","50.6864728202072","41.226062846445316"
"630","113","3611","0","2314.5085307286486","94","183.63694739347324","54.30842237197611"
"632","115","35000","1","2748.59744821147","0","0","0"
"631","114","35000","1","2329.415021395253","49","131.62596926745715","47.80412317516179"
"633","116","16899","0","3714.997754431931","0","0","0"
"634","117","2473","0","806.58066014626","1","0","0"
"635","118","2352","0","540.6526091231067","26","59.854945577380214","12.75666739677855"
"637","120","6643","0","196.78541061550848","98","31.561392786303486","3.711801769692659"
"636","119","28865","0","3387.9316155539927","176","137.1018119020607","109.51653802804579"
"638","121","4164","0","1991.804101171268","144","53.61097530327546","34.00113489093426"
"639","122","35000","0","2534.4692051527745","40","70.5631924247261","70.76529963339833"
"641","124","4385","0","2195.696017497317","0","0","0"
"642","125","2853","0","525.9606977700265","0","0","0"
"640","123","24042","3","3043.79781298634","0","0","0"
"643","126","2291","0","1654.7829207826153","0","0","0"
"644","127","3922","2","2675.6728025434522","189","19.438212890971894","15.142245962384244"
"645","128","3947","0","1139.7851722005553","87","97.33885604498654","68.49069690913076"
"646","0","3819","0","2584.746494130677","0","0","0"
"647","1","7921","0","4694.783070421341","0","0","0"
"648","2","2558","0","15.761401918787293","154","0.7316636567598155","0.7156487955547303"
"649","3","2315","0","911.9121004609827","161","59.60447188445658","42.864417510643406"
"651","5","20179","0","3363.5614510417686","19","94.20000268424178","57.53126003253332"
"652","6","2305","1","3597.5297918698448","0","0","0"
"650","4","35000","0","3657.3215760855282","126","26.49674873356034","15.977852007856859"
"653","7","6363","0","2306.612876997582","4","31.737393488673302","36.40000710845204"
"654","8","8916","0","1296.1380792485877","0","0","0"
"655","9","7902","0","449.630714228469","187","25.315921335290245","19.885851550302636"
"656","10","2185","0","2620.3237695341004","64","251.3491179583267","168.68948475051667"
"657","11","2119","0","879.120386884987","160","35.97488087313771","34.34448889181062"
"659","13","15035","0","3749.5393505040183","19","574.4664175039562","277.61566469790694"
"661","15","7176","0","3241.9462438519618","0","0","0"
"662","16","6186","0","2744.4931522847864","10","44.690708466054225","10.600208160727753"
"660","14","3394","0","3519.4675385028568","0","0","0"
"663","17","4305","0","1210.7353465905176","16","51.494478257395166","12.32809100662254"
"664","18","2579","0","334.0801487371015","196","29.832939813675598","19.51374614473142"
"665","19","2155","0","1875.3937835088773","53","77.97146642580147","53.47826595090846"
"667","21","12366","0","2852.7676438688923","71","178.4551574605496","116.56598825016711"
"658","12","35000","0","3489.2538975923635","84","87.32264912179822","71.94621512643926"
"666","20","22230","0","2847.082481079728","87","264.63245478598765","219.9328296820855"
"669","23","20369","0","3304.8557979117236","0","0","0"
"670","24","5412","0","1083.4024149665925","31","87.87441010907297","53.67456609848756"
"672","26","2765","0","571.6526630175813","104","56.54317413930214","30.243966668533773"
"673","27","35000","0","1700.1193355606138","51","74.99748157130907","53.113099674398384"
"677","31","35000","0","5566.910405320042","0","0","0"
"671","25","35000","1","3418.839670120114","5","274.39417085501833","180.89686413049427"
"675","29","20990","0","5071.638882163831","115","424.5081655130185","215.04813446905715"
"668","22","35000","0","3623.4705197213852","0","0","0"
"676","30","2689","0","2342.1807487840274","0","0","0"
"678","32","35000","0","1449.789412143096","0","0","0"
"679","33","3575","0","1533.5628683800828","0","0","0"
"680","34","2206","0","313.86696871532945","152","30.691065785327282","18.240508078529412"
"674","28","4020","0","2521.2451801448246","143","119.02906405522815","39.585868099700406"
"683","37","35000","0","3289.968667238704","122","158.72193362071934","146.89515847393562"
"681","35","2363","0","1542.557142629178","187","22.56787991988763","36.9528193988237"
"682","36","8303","0","3337.816123867886","27","464.1135568529655","161.53771990341428"
"684","38","12948","0","2980.6272054914243","11","85.31144825417044","51.65266220269605"
"685","39","6367","0","2204.9392463866534","0","0","0"
"686","40","3495","0","455.31410381953435","0","0","0"
"688","42","2845","0","1839.2974051058866","28","61.657999126960966","41.97375489791999"
"689","43","2456","0","349.92677586291836","200","24.962788921852965","15.176668587242029"
"690","44","8950","0","2491.8730674398735","56","90.64303520137334","67.24504307248061"
"687","41","4170","0","1849.0604332326807","0","0","0"
"691","45","3866","0","2585.454268186876","188","39.7853195626895","28.26552249229668"
"692","46","3580","0","1863.062753859917","3","274.04582997914866","7.096825392371939"
"693","47","25902","0","5125.771683341489","3","402.6192281731689","6.961868572213853E-14"
"694","48","3974","0","1957.3033974123834","0","0","0"
"696","50","3348","0","1006.7831293878016","143","67.93535694910891","58.52732552081729"
"699","53","35000","4","4712.0367798435345","103","290.7772767531357","184.5275904029715"
"697","51","2432","0","1087.3610615195857","151","47.95714231107522","34.0872311012877"
"695","49","7744","2","1326.991576970509","30","47.49453494462773","17.366115793159768"
"698","52","5877","0","1631.311399017395","72","124.24735113261174","104.5414655228329"
"700","54","2853","3","735.0522013479498","0","0","0"
"707","61","35000","4","4360.597553593156","108","303.3029965203055","265.67061467167684"
"702","56","9530","0","2576.52974600903","6","132.22519193444666","84.52254694065206"
"701","55","35000","1","5372.902626347079","8","46.57887249249357","33.393204158500126"
"704","58","2497","0","1042.8918034610115","47","59.82553307580816","44.34967791024207"
"703","57","3996","0","314.68269109807284","76","38.4683949883432","8.444430418530928"
"706","60","31160","0","3477.663018730172","50","217.6121581628348","113.00597659226285"
"705","59","35000","0","3749.822931952046","200","32.61521281790549","29.01591047660423"
"711","65","35000","0","4886.571387324048","35","178.94325187992177","153.021912336457"
"708","62","3186","0","2119.5767394337304","1","0","0"
"710","64","3497","0","1104.1440931708403","78","44.816745720155374","37.53913413592904"
"709","63","15673","0","3518.6016807424353","0","0","0"
"712","66","2856","0","2542.462936057322","138","113.19768986413895","62.726996614954"
"713","67","12279","0","4024.9610634565947","15","121.1315486736575","55.22517973281344"
"715","69","5050","0","4659.799677843704","0","0","0"
"714","68","12294","0","2034.0367590678466","13","72.92271331659248","39.08194169824518"
"720","74","35000","0","0","0","0","0"
"716","70","3238","0","1151.939983281879","0","0","0"
"717","71","35000","0","3689.041897270062","20","97.2149127545375","67.54588991740235"
"722","76","35000","0","3625.5360468182926","0","0","0"
"718","72","4764","0","1130.4174803403719","66","50.76834485223402","21.864895191351675"
"719","73","24203","0","4352.970658264341","50","206.1076686176724","246.69313165066498"
"723","77","2602","0","58.889502108267365","0","0","0"
"721","75","35000","0","2933.477340567463","0","0","0"
"724","78","2589","0","1049.7842239746878","0","0","0"
"725","79","3553","0","93.54458611389006","191","7.140577318807208","4.214247278743099"
"728","82","2995","0","4391.926795540995","82","130.6506165313412","74.30579502304097"
"727","81","5437","1","2925.5570539657224","172","213.45466636569316","158.7702930984442"
"729","83","35000","0","2630.161074578445","0","0","0"
"726","80","5172","0","129.73337533791914","200","7.778215722822162","6.849485776615518"
"730","84","21591","0","2689.230729349798","0","0","0"
"731","85","2515","1","1129.5860149671244","0","0","0"
"732","86","2691","0","1089.5454257976837","0","0","0"
"733","87","4897","0","889.2932638689981","11","30.997426072642668","36.4765354725122"
"735","89","2579","0","1298.1521178688924","54","57.22957167129123","49.29735082839438"
"734","88","4102","2","187.78674779611077","200","15.602950314920003","10.748099099556752"
"736","90","2202","0","1620.587285699689","85","71.0862913803401","43.77026229149385"
"739","93","3261","0","1486.8078305850815","0","0","0"
"737","91","4816","1","1404.737531495306","70","114.17288048998137","57.218871586563864"
"738","92","8430","0","2532.1516483080177","1","0","0"
"741","95","4965","0","2982.085883242094","49","52.38088772750113","45.295243146657135"
"740","94","3262","0","29.810800198211943","0","0","0"
"742","96","4186","0","128.17384661095605","197","11.399444043923252","8.086596942337513"
"743","97","16124","0","2500.429757605726","155","148.43885874630902","56.38608291525079"
"744","98","3692","0","2843.6828304558194","76","217.40735376301942","200.5130359339117"
"747","101","2819","0","1897.9174786980252","0","0","0"
"746","100","15101","0","2093.894422846892","0","0","0"
"748","102","2449","0","2081.3306495081506","0","0","0"
"749","103","8467","0","506.9771209276911","170","59.5811330200458","35.29670705254605"
"752","106","3036","0","2037.4282711522574","53","108.97082324504461","50.98994386054402"
"745","99","35000","0","3681.094809039654","0","0","0"
"754","108","6299","0","2400.568178451386","0","0","0"
"751","105","35000","0","5024.974646056992","131","254.09674313041342","187.18350190375995"
"756","110","3270","0","897.0633153992767","0","0","0"
"753","107","9657","0","3272.85170843245","23","279.5046319772042","145.70640203161278"
"755","109","35000","0","4541.073973715506","0","0","0"
"750","104","6288","0","710.2687259919801","131","20.96438098417594","12.282361208188876"
"758","112","6917","0","1022.7649043171859","40","32.812835171930274","40.094024733670025"
"757","111","35000","0","3310.5662349038225","197","15.71260825796411","21.62427820683878"
"761","115","35000","0","3892.236355839172","0","0","0"
"760","114","35000","0","1014.6724606878563","35","45.59861053956062","31.84697728569791"
"759","113","12152","0","3608.7546842889515","26","115.5262997991056","105.42861111161471"
"762","116","29883","0","3564.505359551344","0","0","0"
"763","117","35000","0","5079.322784329019","0","0","0"
"764","118","2300","0","115.98001296874654","0","0","0"
"766","120","6694","0","872.3588390458236","0","0","0"
"767","121","2279","0","2171.7454607116388","119","90.9948437232657","77.26830074195216"
"768","122","3091","0","1296.5160373605534","41","97.25038582635935","81.18828363727249"
"765","119","35000","0","3839.292116341856","194","224.49695252818012","252.97994948998863"
"771","125","2833","0","316.0659668860239","0","0","0"
"770","124","12069","0","3175.9980985490843","0","0","0"
"769","123","35000","0","2875.4699459648546","0","0","0"
"772","126","3694","1","1859.1068098306318","0","0","0"
"779","4","35000","0","2238.921239275286","117","52.124155292686964","49.69407892289204"
"773","127","3910","0","556.8215168058525","200","46.88999910399513","38.200353843739684"
"774","128","3944","0","1609.516955246916","144","74.01748924027338","45.86001689637188"
"775","0","3818","0","2133.2261752065006","0","0","0"
"777","2","2557","0","4.505380014059028","167","0.4040908159581297","0.17523361828635106"
"776","1","35000","0","3600.929493421077","0","0","0"
"778","3","35000","0","1996.9354220371301","112","95.78456875187602","58.88808922739683"
"780","5","16570","0","3474.068097233764","22","178.22957289855958","84.3393189069163"
"781","6","2104","0","3220.7070409621483","0","0","0"
"783","8","8878","0","2148.085165756441","0","0","0"
"782","7","35000","0","3402.547003295535","9","291.38250400704146","85.03987202766348"
"784","9","7929","0","2655.718631116924","22","7.849814896318295","3.499875378355421"
"785","10","2207","0","2039.3908546420016","102","37.94483056975454","39.83754885735654"
"786","11","2136","0","1393.7849962494809","122","105.7047339971996","70.35359170453401"
"788","13","5533","0","1953.4393433228674","7","17.735291978885222","8.77171676939212"
"790","15","9603","0","5154.466641617042","0","0","0"
"791","16","6081","0","3326.93196649298","2","63.70347699923002","16.170419347788997"
"789","14","3463","0","1492.4105593150803","0","0","0"
"792","17","4317","0","2528.4795365242244","11","70.86694426391567","15.403164938542025"
"793","18","2663","0","1481.049071780259","171","107.09293886075024","87.03039972384775"
"794","19","18975","0","5205.547198270488","26","630.2825146749263","266.22494657836177"
"787","12","24517","0","2706.007226895013","188","108.7260101937489","78.87838715571277"
"795","20","5888","0","3678.4802320220224","77","51.56155727555447","51.39744992747918"
"796","21","5037","0","2756.5157820935856","41","404.26886238319054","219.43164454968087"
"800","25","35000","0","3419.07763535331","2","51.80955615138453","12.921427310159"
"797","22","2765","0","2208.260181939862","0","0","0"
"799","24","5392","0","2610.4760915154593","35","61.667877574276226","51.02050096735951"
"798","23","35000","0","4734.756353038217","3","111.22488724512596","62.318117215240726"
"801","26","2766","0","1684.4234938440322","52","92.83584271863273","73.88735517245804"
"804","29","35000","0","3734.5447451461887","86","191.45433241614097","168.65471606926988"
"802","27","10249","0","2119.8807330585037","0","0","0"
"806","31","8618","0","2002.7995724134053","0","0","0"
"807","32","4440","2","917.7377487682485","0","0","0"
"805","30","2704","1","2343.199132407528","0","0","0"
"808","33","3548","2","1001.4914224096987","0","0","0"
"809","34","2228","2","439.76174235699307","162","22.90653253258175","20.240983254673782"
"811","36","35000","0","2362.5655083077054","44","109.85949966748626","44.98226569093738"
"810","35","2698","0","352.38896211675694","190","7.94593849664175","7.7545252832534945"
"812","37","35000","0","4553.003385047287","188","83.78473687837865","49.584291152043534"
"813","38","2224","1","2015.4938177951406","0","0","0"
"814","39","2408","0","4445.29636176378","0","0","0"
"815","40","3481","1","199.63799422694694","0","0","0"
"817","42","35000","0","3573.0198481860066","28","81.62216889448705","101.24766565659598"
"820","45","35000","0","3703.761525469758","134","166.10852791661605","152.07527637473927"
"816","41","4180","0","1061.6977445950379","0","0","0"
"818","43","10398","0","1903.8506997418244","134","14.498907650306872","18.702855968069287"
"821","46","35000","0","2225.1561785322338","0","0","0"
"819","44","35000","0","2028.9626161925453","115","86.74848954457214","72.99816845578704"
"822","47","10188","0","4859.386289660596","4","752.8811729348099","39.76701095676691"
"823","48","3979","0","1330.5474456523216","0","0","0"
"825","50","3349","0","736.6426611328803","106","22.884712604473794","22.561882023745707"
"826","51","2418","0","738.5084761331156","166","23.67814701156678","17.958534722796635"
"824","49","7725","0","721.9366678555484","0","0","0"
"803","28","23375","0","4133.855891839337","64","381.3648482490857","144.55494105726365"
"827","52","5901","0","3012.5079112919025","50","80.99996490255812","58.58172334272832"
"828","53","28557","0","3227.038422647124","84","142.5288875799593","102.02078165471532"
"829","54","2846","0","2367.6032146689","0","0","0"
