"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 lhs"
"01/19/2019 10:53:35:921 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"794","193","5242","0","2390.0159467933636","70","185.9513935696585","127.15290979655886"
"795","194","2664","0","319.6209410006689","0","0","0"
"798","197","2794","1","2169.8430304454964","0","0","0"
"797","196","4010","0","2432.2565330447696","108","249.40536414547861","154.29406018687038"
"799","198","7287","0","2889.5039859496906","0","0","0"
"796","195","4219","0","32.38032791845352","200","0.992552529670422","1.2604033987043928"
"801","200","4822","0","1123.9550646035784","0","0","0"
"800","199","3729","1","2031.2631627654753","0","0","0"
"802","201","2498","0","1514.6308918214538","71","36.49644158369854","33.52647862540105"
"803","202","9746","0","1256.643955987705","0","0","0"
"804","203","3309","0","602.0112913234985","189","45.87808477371067","31.30594175054998"
"805","204","2099","0","511.45175537787645","4","52.772616845809424","7.22825408578997"
"807","206","3009","2","157.27475173481903","0","0","0"
"808","207","2140","0","362.14851746912956","177","40.46440011830889","29.070225728657476"
"779","178","35000","0","5167.483315855888","145","337.03702344932833","296.85605653993827"
"809","208","5101","0","55.346951546729045","200","6.256326020546795","3.4008400041557194"
"806","205","3635","0","1179.4279747919152","169","59.112765364859186","49.371596199799775"
"810","209","2352","0","1162.071009333963","153","66.27575240480988","31.09875688032975"
"812","211","2908","0","579.8999603175832","0","0","0"
"811","210","3208","0","474.3502679766198","112","66.92505118045959","18.94973026974858"
"813","212","2245","0","1376.7706340592563","0","0","0"
"814","213","6218","0","872.8882097568807","0","0","0"
"815","214","2715","0","1329.0467804872458","154","32.40621137982972","31.846591828178607"
"816","215","6563","0","694.1264451837093","168","17.055710851785545","7.980531995272138"
"817","216","3080","0","1430.648491416027","185","46.1460568003571","46.33013775273526"
"818","217","2177","0","544.162450590612","184","44.5031181033087","24.441664601112368"
"819","218","2543","1","135.0709580014627","0","0","0"
"820","219","2827","0","2641.1439286537184","162","62.88355119183011","41.02709423668613"
"821","220","5678","0","1512.5721054776748","8","51.99953896425564","10.405399581333029"
"822","221","2378","0","861.2487097954765","0","0","0"
"823","222","35000","0","4238.48081595865","0","0","0"
"824","223","3513","0","743.2296544829115","199","81.40176952979212","37.598866990817726"
"826","225","3160","0","1208.1747617272717","0","0","0"
"827","226","2998","0","1948.7527506369888","44","42.08325380080861","14.551721728771073"
"828","227","3574","0","59.847102879236466","200","3.9370099444100224","2.5835270799461107"
"829","228","4103","0","226.9585235903371","200","8.559681088212292","7.427775365879466"
"825","224","3041","0","909.5503117781544","0","0","0"
"830","229","5444","0","899.4380800114276","188","106.06327109737504","46.20440934921799"
"831","230","2245","0","911.0006223088885","4","61.408551336215325","8.357323520524298"
"832","231","3189","0","473.90086212375394","0","0","0"
"833","232","2471","0","145.13984016068417","200","6.179220666870464","5.03497807371538"
"834","233","7007","0","3157.213865694136","113","24.062843401849637","21.703552385485317"
"835","234","3618","0","653.5305491245058","189","42.064907427201504","26.689127879126467"
"836","235","2784","0","1212.3967631296653","99","91.55551240126061","58.09767339150804"
"839","238","4671","0","952.8089930800859","68","60.02906266509385","44.074090544007774"
"837","236","6724","0","1056.9817000448988","191","71.32953901522805","37.15909838068389"
"838","237","35000","0","5110.965155331704","0","0","0"
"840","239","2402","0","689.6919713942495","175","56.82165292602755","34.30711635837704"
"841","240","3492","0","189.97357813116085","199","11.92722273224543","9.573032921598106"
"842","241","2507","0","301.74745062242084","0","0","0"
"843","242","4144","0","1445.1094426481066","0","0","0"
"844","243","2247","0","1178.896129280335","102","54.858554601464526","44.461908078480434"
"845","244","8126","0","2293.770019324539","65","133.33114147426787","129.58773915528482"
"846","245","3875","0","1228.7635308524884","199","28.994234032854063","22.77949802866254"
"847","246","3492","0","1415.902085308344","60","36.63179459903446","13.830088028129774"
"849","248","4825","0","199.66944709729046","158","19.330302542657876","11.632533652031555"
"852","251","35000","0","1786.45202473246","149","80.48306080779903","57.95864929558473"
"850","249","2735","0","180.2280155126901","200","13.627176057391736","10.707589744468176"
"854","253","2946","1","2218.3076739738144","0","0","0"
"853","252","2876","0","1162.7484394210542","193","71.23976940168671","44.89355451688023"
"855","254","2401","0","1003.3274552583689","32","4.6254547738246785","3.9571642879999436"
"848","247","12189","2","3218.4848076138032","0","0","0"
"856","255","9431","0","989.3107514397257","118","91.47100481802505","30.38683663963407"
"858","257","3188","0","1218.709729156818","0","0","0"
"859","258","2393","0","2547.9015112127663","138","56.60124844889534","39.055550468693404"
"860","259","5870","0","1256.2366410258446","12","50.4599079385682","6.319842330067931"
"857","256","8413","0","288.3222215830293","192","19.911960729874906","11.932028091653386"
"861","260","2468","0","880.4465198718702","0","0","0"
"862","261","2352","0","1289.6927283464897","17","69.47067151811854","31.338161003029562"
"863","262","7306","0","5052.278266505334","75","28.680324173237803","49.36911200800151"
"864","263","3269","0","2410.7732373639183","69","51.36831858369539","45.00168094857364"
"866","265","2998","0","292.5038261149172","11","35.39145890881589","4.455209356035361"
"867","266","3235","0","2951.415749152493","111","52.17830774250556","24.573892073650363"
"865","264","6324","0","1284.3479982212684","0","0","0"
"868","267","8769","9","1887.0818781001808","31","66.35717742810421","38.17648489165783"
"869","268","2441","0","334.63692196468423","80","17.657781784472846","14.882825649331378"
"870","269","4998","0","20.97818801159219","197","1.961397116610601","0.792152773412251"
"873","272","7879","4","1006.0159332436931","0","0","0"
"874","273","3767","0","1585.6372175745744","144","96.00474487559426","53.63124916716735"
"871","270","4041","0","346.5605167876001","199","28.667459000517177","17.23804853893517"
"875","274","3086","0","26.735327005258135","0","0","0"
"876","275","8032","0","928.0412387722623","147","72.88611845175429","54.216805051311404"
"877","276","2828","0","3989.08751338721","164","116.47307573958318","79.84945942527544"
"872","271","3908","0","168.40718361405234","200","6.375645718487465","8.673149860660084"
"880","279","35000","0","1442.2454869046082","5","40.15925313253608","3.3717159691788"
"879","278","2198","0","822.7030581606882","0","0","0"
"878","277","3024","0","547.3327998360146","0","0","0"
"851","250","35000","0","3682.1102077116066","0","0","0"
"881","280","5277","0","1273.5169734751819","84","60.92565970437285","47.71631989364329"
"882","281","6784","0","2434.30701741527","4","207.44934907438605","110.62975874358267"
"883","282","5392","0","2013.5043166219089","117","71.78281669585391","57.42046861604806"
"884","283","3799","0","57.58431090378214","198","2.6354208827383605","2.85056659025595"
"889","288","35000","0","3623.370212570175","150","206.09807886491862","157.46324836650948"
"885","284","6222","0","965.7032513931474","0","0","0"
"887","286","5975","0","2760.76303596032","0","0","0"
"886","285","9097","4","685.3652402858391","4","48.06503210231497","5.751551764816435"
"888","287","3498","0","33.774921713802655","0","0","0"
"890","289","2294","0","814.0271521259773","183","36.22496983082719","37.855350368236365"
"892","291","13111","0","3414.454133356658","63","358.3514291999087","199.00845619949052"
"893","292","3357","0","755.2747048121877","200","12.0398665976966","11.491648187226712"
"895","294","2091","0","636.7211963866415","90","70.46466384286039","17.199484689248592"
"891","290","9983","0","1712.563733171488","51","78.19970596913501","57.18021050818639"
"896","295","2551","0","57.67071765050457","0","0","0"
"897","296","35000","0","5015.763280127795","0","0","0"
"898","297","3152","1","2203.6374171005305","8","27.458416207153547","44.28427678580484"
"894","293","6002","0","341.8665992093915","200","1.701829302891838","0.9180536013139271"
"899","298","6384","0","3742.5072908950388","0","0","0"
"900","299","2390","0","1254.8546140185654","35","36.91317973314793","28.48520368418476"
"901","0","2726","0","970.8658303112599","142","67.8580388429744","50.53620231816929"
"902","1","2355","0","374.3023565955631","114","23.312452328803467","21.412979847152492"
"903","2","3395","1","167.26177936385426","0","0","0"
"905","4","32519","0","3165.07797248912","0","0","0"
"906","5","35000","0","1792.006670183625","0","0","0"
"908","7","2118","0","250.58193549243188","0","0","0"
"909","8","2818","0","1273.0392979205478","134","98.44863011542125","47.29778164359843"
"907","6","2213","0","182.990903103003","0","0","0"
"910","9","13975","0","401.5273118676324","149","18.571198477750134","11.163465629137598"
"911","10","5583","0","626.3712059821901","102","36.76035327885492","23.09544873164112"
"912","11","2454","1","1398.9380712038917","0","0","0"
"913","12","4699","0","587.3861945581781","0","0","0"
"915","14","6330","1","1057.2700524876543","0","0","0"
"916","15","2395","0","80.57473013811853","0","0","0"
"914","13","10162","0","14.994742417822433","0","0","0"
"918","17","2641","0","681.2813554994189","200","52.3070863410162","40.50285261229354"
"917","16","4935","0","684.7918727659238","191","31.48344417647081","24.138988427560104"
"904","3","27514","0","2681.0425886546036","117","30.216682412685095","95.50234171162684"
"920","19","2455","0","1647.1357786267458","188","105.11425064311248","61.799476515577574"
"919","18","2452","0","1669.6961109842396","7","265.4425852526375","3.297183226794966"
"923","22","2603","0","1539.2964683501748","132","90.43130141477874","54.90338788682174"
"924","23","35000","0","2311.8441765675125","0","0","0"
"925","24","4645","0","402.1497540678569","0","0","0"
"922","21","4741","0","94.54437338175326","0","0","0"
"926","25","2956","0","134.7266942553318","200","7.118243706994856","5.38706658051858"
"927","26","3270","0","682.776151638555","0","0","0"
"928","27","2327","0","1178.0189193350218","61","132.7374449692508","86.66405964753184"
"921","20","9011","0","386.2957594110862","200","7.332522176312071","4.623366696581654"
"930","29","3969","0","825.2282028855637","48","44.06656540404504","22.268988072373787"
"931","30","7000","0","1373.3266494147676","0","0","0"
"933","32","2194","0","1537.9045765065334","0","0","0"
"932","31","7715","0","917.1951275165609","188","19.965396605624328","12.437104890781624"
"935","34","2463","2","3112.6896367851373","0","0","0"
"936","35","3317","0","480.70422363414843","195","18.986706326063988","14.774112917889893"
"934","33","35000","0","3900.31883650667","140","32.72861443683104","49.60354661329452"
"938","37","3196","2","742.9659176784736","0","0","0"
"937","36","3672","0","132.37667060664745","0","0","0"
"940","39","2197","0","2364.516177175298","179","62.83028933935738","26.824522540456577"
"939","38","6299","0","2528.274513917343","2","98.99525822700046","74.21301564335086"
"929","28","35000","0","2107.042670949199","0","0","0"
"946","45","35000","0","0","0","0","0"
"941","40","2206","0","763.6265475028155","150","71.04527763027882","39.955462586078575"
"942","41","8786","0","2379.792017415982","173","83.05948272041309","40.08282891346222"
"945","44","3245","1","27.311127066486314","0","0","0"
"947","46","35000","0","1595.1726424659066","101","110.88687996200713","59.161100780108264"
"944","43","17838","0","2538.1068674226713","0","0","0"
"948","47","7297","1","2623.1985342312837","0","0","0"
"949","48","12080","0","2226.477484823685","133","51.49893056957132","19.268524256472602"
"950","49","2363","0","386.44249697976016","103","36.07044481215003","12.121363729395611"
"943","42","3875","0","1849.1923353053016","133","72.33642681298669","58.761311360824905"
"951","50","2913","0","709.2670463365885","0","0","0"
"952","51","2175","0","953.8894428963758","13","61.9074321549079","14.40618074127341"
"954","53","2717","0","1268.8020508730024","41","42.07791205255978","25.614595061224932"
"955","54","9302","0","308.206597246752","1","0","0"
"957","56","4465","0","559.5188326215911","0","0","0"
"953","52","35000","0","4815.354282768754","137","80.48455119890377","22.920885315347775"
"958","57","35000","0","2378.6274474529755","0","0","0"
"959","58","2344","0","470.0047653086526","166","22.62940569473411","20.59971125290458"
"960","59","3081","0","648.283265914206","200","53.03726278569334","33.866978501044855"
"961","60","4554","0","1437.519899700327","0","0","0"
"962","61","6631","0","3882.13454201907","0","0","0"
"964","63","2965","1","559.4277439033641","0","0","0"
"966","65","2290","0","1755.9233433979123","2","102.65282474260235","61.23658273986944"
"963","62","6500","1","643.5678724612353","200","9.119717474252184","9.317667480798766"
"956","55","7808","0","1765.760539286926","165","106.81178887875252","131.36430180193977"
"967","66","3729","0","1491.255634282922","185","73.61092947130811","69.38034825768304"
"968","67","2574","1","341.1596715084057","0","0","0"
"965","64","19569","0","2748.8909035648176","0","0","0"
"971","70","3431","0","2071.2680068205095","99","89.74341103859672","64.11190910974645"
"970","69","7421","0","2723.34097507196","120","140.5162445293085","203.0672758151379"
"973","72","3567","0","2114.6058321913797","0","0","0"
"974","73","4111","0","2069.441197830415","53","50.377112146173694","15.639175389267319"
"972","71","35000","0","3338.291973062481","143","84.83379728248207","138.03997231167213"
"975","74","2099","0","228.77662716402432","200","14.406403118653223","11.869878565695586"
"976","75","3938","0","876.0507964597803","166","24.19347712336604","23.813663797204676"
"978","77","2349","0","459.6943499076756","191","13.314401521337663","11.715548435348884"
"977","76","4991","0","627.2905491076458","175","47.85165116894646","30.13598031050765"
"979","78","3539","0","473.6693628697703","0","0","0"
"980","79","2653","0","2049.5796249524865","0","0","0"
"981","80","35000","0","2896.907675095588","0","0","0"
"969","68","9639","0","1356.515342086745","0","0","0"
"983","82","3059","0","986.8646564982454","64","55.00332860286659","39.63199408551231"
"982","81","35000","0","4139.427613848891","1","0","0"
"984","83","2600","0","1028.5323063218752","0","0","0"
"986","85","8559","0","1674.4831699076656","2","136.98557019718675","24.890209307376157"
"987","86","7385","0","1382.4775893445985","67","88.0560560003253","58.94409270323454"
"985","84","2806","0","658.0505421604794","0","0","0"
"988","87","2734","0","754.360597256124","191","31.341713071906643","28.158325664822417"
"990","89","6382","0","2482.3187082828276","0","0","0"
"989","88","2188","0","274.3882855399348","89","26.444809897513657","9.85133175772562"
"991","90","2543","0","528.6365228786722","171","47.51800553846199","36.98129998100159"
"992","91","3302","0","3107.27711278044","0","0","0"
"993","92","2594","0","293.2729905659949","166","12.901389873810446","9.422699350243958"
"994","93","2373","0","2234.093636347006","0","0","0"
"995","94","2836","1","116.01125649795006","0","0","0"
"996","95","3436","0","461.408906848034","184","24.77465023620304","19.06347489808926"
"997","96","15930","0","2509.8156017681245","0","0","0"
"999","98","2878","0","407.3372789256326","5","51.65971936255111","8.208833848235768"
"998","97","5542","2","1752.727930436914","183","47.90884983422658","45.190369432851874"
"1000","99","4792","0","1338.2516429643945","100","98.79517001606642","70.86571487302096"
"1002","101","2243","0","307.06259983392863","0","0","0"
"1003","102","4415","0","773.3933484103104","0","0","0"
"1004","103","2329","0","1173.9778581704159","2","43.250989189229486","0.02130348860297945"
"1005","104","2780","0","869.212115288285","108","94.68980230442867","32.93147617927727"
"1001","100","7216","0","2561.355058550351","187","26.507244303560032","26.420702210866164"
"1008","107","6724","0","1931.6098186879112","0","0","0"
"1006","105","2108","0","270.2689697402425","34","36.96908159753247","4.3376766966588125"
"1007","106","2612","0","983.8354079190797","139","51.35323004184175","47.055893299464316"
"1010","109","8452","0","1466.241745888892","161","22.011245338688646","15.527381505181047"
"1011","110","25678","0","2691.931251491537","0","0","0"
"1012","111","4428","0","1552.3860134521992","0","0","0"
"1015","114","2137","0","1786.414738678618","42","41.19175019816465","41.914414241584765"
"1013","112","5326","0","370.4143063975102","137","19.504834789102027","16.68487383807397"
"1016","115","2990","0","1262.7028863988148","5","54.78321080455102","10.856428368827581"
"1009","108","5518","0","2056.690854631024","0","0","0"
"1014","113","35000","0","4952.414369763195","0","0","0"
"1017","116","5500","0","2562.8460854415225","0","0","0"
"1018","117","4631","0","84.6825812068179","200","4.303405111010525","4.544321207177123"
"1019","118","2774","2","2986.9414153271055","0","0","0"
"1020","119","2497","0","544.3167802897643","195","18.339665491981922","17.107615760191045"
"1021","120","2289","0","994.9187450628199","0","0","0"
"1022","121","4382","0","1668.0879741183287","0","0","0"
"1023","122","12909","1","988.0835400802363","0","0","0"
"1025","124","35000","0","3719.1534126583388","0","0","0"
"1024","123","5075","0","71.28771944831631","200","5.0977275122490955","3.7128576638712083"
"1026","125","4048","1","838.1928325352925","0","0","0"
"1029","128","7035","0","445.4253949256244","172","23.064190382976857","14.655804688937298"
"1028","127","3945","0","49.55642406539808","0","0","0"
"1030","129","3078","0","1982.2475283067474","0","0","0"
"1027","126","2640","0","91.96748766604806","200","8.11393304982132","5.854432283569748"
"1031","130","2621","0","3486.1163349789203","44","36.52712773645165","40.73081920787181"
"1032","131","4324","0","2802.418298539182","136","53.994613406665664","38.84569879215608"
"1034","133","2746","0","254.1045735839145","3","39.78558107797216","0.4404618817489329"
"1033","132","4286","0","842.0201950359153","32","62.24116613445579","15.047897582864492"
"1038","137","2430","0","1846.8788612903097","39","274.89709439806876","9.779293527255168"
"1035","134","7621","4","1422.7338930198025","0","0","0"
"1039","138","2733","0","1708.6419098390732","139","139.03367044927563","124.37942009272074"
"1037","136","2185","0","716.7811727934139","199","47.97751897682415","28.4749858934035"
"1036","135","9718","0","1622.3173455652318","157","129.62114761989307","100.75051512181098"
"1040","139","2967","0","2229.9433338855333","0","0","0"
"1041","140","2801","0","1449.0049402417023","0","0","0"
"1042","141","6003","0","576.5005850470677","72","31.017269362962516","15.989050378650434"
"1043","142","3118","0","1741.572251142857","198","11.752077277093633","6.675861890877703"
"1044","143","2724","0","1654.3846353557487","4","96.76962032209023","5.1347800484737585"
"1045","144","4010","0","1539.2860123153366","165","118.10671338385633","89.48437774576797"
"1046","145","2593","0","2257.2616101647277","120","27.61266544522733","30.85309047733736"
"1047","146","3436","0","1493.5253333926823","95","105.67089659820421","64.54869181428953"
"1048","147","4313","0","3208.436007201817","0","0","0"
"1049","148","7114","0","748.213460423387","199","67.76709437908643","53.26384486487769"
"1050","149","2190","1","420.9073214645492","151","42.587725387852366","21.647206792619944"
"1051","150","2247","1","369.2581298578399","159","29.659542087398073","22.11427765337699"
"1053","152","5626","0","1440.0962997777422","0","0","0"
"1054","153","4640","0","1298.9337739127363","81","61.63755972186035","33.90850819990333"
"1052","151","2657","0","126.18448422860217","0","0","0"
"1055","154","9580","0","3781.1207428959397","143","46.79461466641901","49.13349809013472"
"1056","155","2541","3","516.4765570517702","0","0","0"
"1057","156","3951","0","1273.147522158768","0","0","0"
"1058","157","8075","0","2874.4113406457286","10","174.15796210522882","143.3407835323718"
"1059","158","3657","0","1743.611022957235","50","172.24125149953244","134.6187008700844"
"1061","160","4395","0","551.3091915880304","187","37.39756800175981","22.914812502957066"
"1062","161","2543","0","1964.4043191505727","0","0","0"
"1063","162","3251","0","976.0254026509001","125","47.79565199690534","36.53955556246125"
"1060","159","35000","0","3211.4176372624984","58","153.3421576399973","120.80970530185215"
"1064","163","15568","0","2584.005318625998","0","0","0"
"1065","164","4508","0","2296.0545613024997","20","297.06387352921536","189.8316990948103"
"1066","165","3741","0","2950.4230460050035","88","309.91167320810314","217.7805425256036"
"1067","166","2514","0","1284.6765784697507","63","70.80799803269923","37.401336334564746"
"1068","167","2240","0","868.9231503369041","192","54.09829862543466","51.39330562799147"
"1070","169","2873","0","277.8696651438932","163","9.810549618852429","9.660064345004333"
"1071","170","2873","0","1225.6584867298227","125","15.9320443222166","7.398037060584131"
"1069","168","6752","0","63.610847046796835","200","2.1256965950556093","1.5107909042135077"
"1073","172","35000","0","4197.016595595384","184","92.03839817032032","87.48049361032311"
"1072","171","35000","0","2198.6498449563005","69","95.91500542726091","143.53974567476612"
"1075","174","5029","0","2207.5014809923387","102","111.03842545943282","87.00930391244219"
"1074","173","4665","2","651.1272352321583","64","53.580906912924625","17.74335538563221"
"1081","180","35000","0","0","0","0","0"
"1078","177","2546","0","638.9147472260578","186","47.32150773494479","30.62453898835636"
"1077","176","5073","0","1208.1052732903584","151","47.960668746550866","51.70493228539527"
"1083","182","35000","0","1418.9530587552438","0","0","0"
"1080","179","35000","0","2517.400553668161","106","109.26402233639071","75.83167275309934"
"1076","175","35000","0","3051.04344959185","123","125.03442189249071","91.6031127319227"
"1082","181","3708","0","43.83705535006144","200","5.2927932883792685","1.6557270717509849"
"1084","183","3119","0","1291.7765399885388","10","93.0722202700442","56.17633978766128"
"1085","184","4643","0","2248.6705734495954","38","60.3041229255608","29.401747587644625"
"1086","185","2530","0","474.8190832728892","26","41.923790872867855","16.323261293556317"
"1087","186","2201","0","2827.4289077988915","1","0","0"
"1088","187","4963","0","418.48720728694667","31","63.923430400630785","1.4524881408726191"
"1079","178","9145","0","2888.9929298378356","59","172.51774947453617","144.49875587226038"
"1089","188","3320","0","281.5093616590193","200","13.141414975274364","8.556300783203127"
"1091","190","2901","0","1363.2630640896548","0","0","0"
"1090","189","3077","0","226.8044943727461","194","13.363717977620558","11.987566743166136"
"1092","191","2467","0","286.18480489554196","178","21.874212719419937","12.02818542299934"
"1094","193","5220","2","837.3872107257273","173","77.83076048940774","32.57918536120701"
"1093","192","35000","0","2866.6754049593164","0","0","0"
"1095","194","2666","0","196.37399783563453","0","0","0"
"1098","197","2812","0","1591.2554627284471","0","0","0"
"1097","196","4026","0","2406.7225311331804","116","114.04765505687342","80.79166891589902"
"1096","195","4219","0","26.559691856302155","200","2.183528336927031","1.455567566003279"
"1099","198","7291","4","2769.7323589497255","0","0","0"
"1100","199","3574","0","3244.704324130834","0","0","0"
"1101","200","4841","0","930.5668540143574","0","0","0"
"1102","201","2473","0","714.8775726274921","51","62.55789617735543","45.1055976240667"
"1103","202","9699","0","464.43769830388504","0","0","0"
"1104","203","3306","0","392.28656469811875","188","13.137591848583893","15.1440433929428"
"1107","206","3068","0","561.9213956570275","0","0","0"
"1108","207","2149","0","511.36211454263946","178","30.210668878149487","27.59701797178963"
"1105","204","35000","0","2049.1935970106197","2","250.38964009078575","29.4915655105843"
"1110","209","2310","0","1428.2232349654878","78","54.08903279698193","29.997985839097087"
"1109","208","5112","0","134.2997025069349","200","7.093094445242842","6.409722634032329"
"1106","205","3555","0","543.2399795868379","194","52.33378193435991","40.230485570127385"
"1111","210","3228","0","1776.8047378540357","20","71.68135803386403","14.638588970295519"
"1112","211","2954","0","1266.2973744053606","0","0","0"
"1113","212","2250","0","2372.938230325346","0","0","0"
"1114","213","6237","3","1705.726069137786","0","0","0"
"1115","214","2736","0","1918.2537249926056","145","77.98713263019397","49.3670922696266"
"1118","217","2155","0","388.76154037651935","195","16.803115913806803","19.584139055809274"
"1116","215","6589","0","526.8241704198717","195","30.695264245385108","19.314683662147"
"1117","216","3063","0","1238.8409646567895","200","15.216476969791561","14.596919769370274"
"1119","218","2525","0","61.96826329514569","0","0","0"
"1121","220","5687","0","3016.476998924191","19","41.544514593065095","15.392057346588459"
"1122","221","2421","0","759.4788737613305","14","51.685334028850995","17.169015304553866"
"1120","219","35000","0","3922.716187610013","192","31.601801041117167","34.19161697893526"
"1123","222","5237","0","2011.5765183224898","0","0","0"
"1124","223","3496","0","431.56186734211497","199","23.712047633199784","24.013523226550003"
"1126","225","3094","0","1389.9821190146276","0","0","0"
"1127","226","35000","0","1796.843205285977","9","287.8019789449715","5.428135569501662"
"1129","228","4114","2","531.0997556311925","200","9.930582313086804","12.7766526379183"
"1125","224","3002","0","238.31180060677138","0","0","0"
"1128","227","3575","1","117.35438446698797","200","14.774296209026943","7.941397598441412"
"1131","230","2275","0","970.4521308115623","13","69.40701451266469","27.152484959945724"
"1132","231","3219","3","736.1099774051788","3","59.49580763439653","2.817430620544679"
"1133","232","2460","0","83.59674169293497","200","0.696057016495908","0.38967117721253325"
"1130","229","34249","0","2187.1196021623946","103","232.20366849158876","144.1927861427188"
"1134","233","7015","0","3739.7940126979324","104","102.23044409275278","52.735614199794355"
"1135","234","3617","0","1344.217497741261","137","51.90537941691187","34.60519175473841"
"1137","236","35000","0","2133.785758362823","41","16.72386669233525","12.788240569268748"
"1136","235","2796","0","911.0235574997022","101","51.18922560011162","38.44889281921271"
"1138","237","4572","0","3395.9719327330968","0","0","0"
"1139","238","4719","0","874.0575130763182","148","44.96111447263367","37.530901383618925"
"1140","239","2401","0","737.8658459275296","186","26.044926359514974","23.42917053857695"
"1141","240","3484","0","155.21305705213325","200","3.8695080556439034","2.2066885339692988"
"1142","241","2467","1","226.4138016994822","0","0","0"
"1144","243","2261","0","889.551534719518","139","41.89048898869214","30.296538333217196"
"1143","242","21657","3","4898.3973114264445","0","0","0"
"1146","245","3889","0","709.273896744008","200","48.96318554243522","44.347215306196944"
"1147","246","3481","0","793.4193755798321","54","78.63242704054467","5.430379166768019"
"1145","244","35000","0","4955.864386067412","192","70.64253849525734","62.10350461711487"
"1149","248","4832","0","767.4991415276809","20","94.71549623410905","1.584645661358097"
"1150","249","2769","0","872.2364573625011","200","75.71784458181935","46.240593855254836"
"1154","253","35000","0","4713.546557772148","0","0","0"
"1152","251","7744","0","2194.093368110275","171","84.94445790715866","44.905884372928945"
"1155","254","35000","0","2531.4216997494905","75","48.82029242657025","63.871805200299924"
"1153","252","2473","0","331.25181554801804","193","32.133949271860516","16.87138200414338"
"1156","255","9429","0","1355.968014884838","79","104.34303971995817","49.059084903593366"
"1158","257","3163","0","735.4084751680832","0","0","0"
"1159","258","2430","0","2157.5581244025334","159","29.890990589910146","14.674824758651017"
"1148","247","35000","0","4200.2945050086055","0","0","0"
"1161","260","2477","0","1009.1458779046989","0","0","0"
"1160","259","5841","0","163.1023209812817","0","0","0"
"1157","256","8411","0","107.95864809396976","200","8.5557969800922","3.67413792223152"
"1162","261","2336","0","2278.619723922888","28","45.15102346643963","57.832671317733436"
"1163","262","3993","0","1542.4284961748356","112","37.24922583412151","34.60894279177969"
"1164","263","3284","0","1276.5033316916406","64","41.30921506683298","29.17972163984404"
"1166","265","3036","1","781.4949439681112","5","52.68630966371209","11.477390705301696"
"1165","264","6332","0","1304.670853716567","0","0","0"
"1167","266","8730","0","3243.8434924857193","39","142.7409906802713","142.63618989641085"
"1169","268","2444","0","318.4316638550499","74","39.84227286525736","19.357775573056024"
"1168","267","8774","0","4555.987756049043","8","73.84492575547159","50.041745436073974"
"1170","269","4996","0","20.614497642137163","196","1.5861607347443407","0.9467981039303095"
"1174","273","3774","1","2258.0631983741437","99","46.08326478505963","45.42093651436111"
"1173","272","7880","0","2776.926944109662","0","0","0"
"1171","270","4030","0","324.35985966590266","200","25.712019387107624","15.481412308712162"
"1175","274","3088","0","34.161467071076764","0","0","0"
"1176","275","8031","0","2186.586826645849","110","220.0317709157321","163.7874421680668"
"1177","276","35000","0","2500.7343540424026","170","48.2136831035754","31.290151645874815"
"1172","271","3911","1","134.80551710723333","200","8.707646831369402","5.80009481384139"
"1179","278","2219","0","2751.443894335125","0","0","0"
"1178","277","2958","1","253.1681337057557","0","0","0"
"1181","280","3800","0","1579.462269498465","103","21.68241919960095","19.545626484343444"
"1180","279","35000","0","2150.790497178591","10","103.45432304335274","60.57335595728976"
"1182","281","16697","4","1500.4590153618742","1","0","0"
"1183","282","5349","0","162.40767878408468","200","15.353803079232032","9.730896646069484"
"1184","283","3798","0","19.723663644329072","200","2.3752432209267926","0.9984143217234366"
"1151","250","35000","0","2938.9744368721454","0","0","0"
"1185","284","6176","0","416.5123878981235","0","0","0"
"1186","285","9100","0","942.3411421403749","0","0","0"
"1187","286","5933","3","479.74649901942547","0","0","0"
"1188","287","3503","0","60.157419666003804","0","0","0"
"1190","289","2289","0","370.6130954035516","178","37.52693058551083","22.337393951384033"
"1189","288","3617","0","386.50618933269044","200","25.459538250520353","20.36520448587757"
"1192","291","4272","0","3125.437560280253","61","433.3635209402544","242.01306183897228"
"1193","292","3345","0","449.8247383927529","200","3.7152658945754484","3.288814373157936"
"1195","294","2088","0","293.33752135653384","103","30.32805536499929","17.41383271177396"
"1191","290","9970","5","444.4440301348123","118","26.240563867524727","10.87107161262507"
"1196","295","2557","0","207.48616783209872","0","0","0"
"1194","293","6103","0","549.337539631771","200","22.653123671394663","28.517200104647173"
"1201","0","35000","0","4207.02527417157","154","123.69159510035881","101.30391480843741"
"1198","297","35000","0","3994.0623257535203","31","90.82069319568","55.7607558983885"
"1200","299","2335","0","948.4518209907959","28","90.42490012719288","32.428261953344354"
"1199","298","35000","0","3384.874269437568","0","0","0"
"1197","296","35000","0","2776.7375135325005","0","0","0"
"1202","1","2338","0","511.7119604750903","178","74.0693673119712","22.30306861688896"
"1203","2","3402","0","771.2120897696657","0","0","0"
"1204","3","2712","0","1580.277035134018","167","78.7625483150538","67.58311661584281"
